日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 86/01/04,"5,080,000","282,985,000",56.00,56.00,55.50,55.5,-1.00,"1,571"
 86/01/06,"3,928,000","218,898,500",55.50,56.00,55.50,55.5,0.00,"1,287"
 86/01/07,"4,364,594","244,708,238",56.00,56.50,55.50,56.5,1.00,"1,399"
 86/01/08,"6,311,297","357,577,858",56.50,57.00,56.00,56.5,0.00,"1,802"
 86/01/09,"5,227,061","296,542,559",57.00,57.00,56.50,56.5,0.00,"1,614"
 86/01/10,"7,636,339","432,424,643",56.50,57.00,56.50,56.5,0.00,"2,529"
 86/01/11,"5,626,932","318,621,937",57.00,57.00,56.50,56.5,0.00,"1,863"
 86/01/13,"23,242,000","1,341,026,500",57.00,59.00,56.50,58.0,1.50,"5,650"
 86/01/14,"9,952,942","577,149,830",58.50,59.00,57.00,57.0,-1.00,"2,892"
 86/01/15,"3,674,690","210,098,303",57.00,57.50,57.00,57.0,0.00,"1,218"
 86/01/16,"4,501,947","257,281,792",57.50,57.50,57.00,57.5,0.50,"1,219"
 86/01/17,"4,345,842","248,162,044",57.50,57.50,57.00,57.0,-0.50,"1,497"
 86/01/18,"3,629,057","205,757,654",57.00,57.00,56.50,56.5,-0.50,"1,315"
 86/01/20,"10,823,000","610,516,000",56.50,57.00,56.00,56.5,0.00,"3,136"
 86/01/21,"10,099,140","573,920,964",56.50,57.50,56.50,56.5,0.00,"3,123"
 86/01/22,"6,771,775","383,487,863",56.50,57.00,56.50,56.5,0.00,"2,270"
 86/01/23,"9,634,054","548,782,919",57.00,57.50,56.50,56.5,0.00,"3,075"
 86/01/24,"7,149,360","407,139,447",57.00,57.50,56.50,57.0,0.50,"2,277"
 86/01/25,"3,431,555","194,919,850",57.50,57.50,56.50,56.5,-0.50,"1,219"
 86/01/27,"3,665,000","207,243,000",56.50,57.00,56.50,56.5,0.00,"1,184"
 86/01/28,"6,130,054","345,207,794",56.50,57.00,56.00,56.0,-0.50,"1,722"
 86/01/29,"5,192,363","291,075,758",56.00,56.50,56.00,56.0,0.00,"1,631"
 86/01/30,"16,839,577","958,105,464",56.50,57.50,56.50,56.5,0.50,"4,049"
 86/01/31,"11,095,097","633,321,249",57.00,57.50,56.50,56.5,0.00,"2,831"
 86/02/01,"22,292,430","1,293,720,049",57.50,58.50,57.00,57.5,1.00,"5,963"
 86/02/03,"8,366,000","482,866,500",58.00,58.50,57.50,57.5,0.00,"2,427"
 86/02/11,"9,006,000","523,953,500",58.00,58.50,57.50,58.0,0.50,"2,955"
 86/02/12,"43,065,288","2,632,090,422",59.00,62.00,59.00,62.0,4.00,"12,539"
 86/02/13,"48,613,706","3,067,889,445",63.00,64.00,62.00,63.5,1.50,"14,762"
 86/02/14,"35,055,287","2,153,828,956",63.00,63.00,60.50,61.0,-2.50,"10,807"
 86/02/15,"15,307,582","936,931,894",61.00,61.50,61.00,61.0,0.00,"5,271"
 86/02/17,"14,585,000","891,652,000",61.00,61.50,61.00,61.0,0.00,"4,631"
 86/02/18,"20,089,000","1,205,471,805",60.50,60.50,59.00,60.5,-0.50,"6,688"
 86/02/19,"17,867,814","1,088,356,632",61.00,61.50,60.50,60.5,0.00,"5,398"
 86/02/20,"23,814,145","1,434,480,517",59.00,61.00,59.00,60.0,-0.50,"7,492"
 86/02/21,"34,229,186","2,117,806,788",60.50,63.00,60.50,63.0,3.00,"9,054"
 86/02/22,"27,788,178","1,731,517,081",64.00,64.00,61.00,61.0,-2.00,"8,123"
 86/02/24,"11,182,000","689,364,000",61.00,62.00,61.00,61.0,0.00,"3,374"
 86/02/25,"12,257,775","751,639,205",61.50,62.00,61.00,62.0,1.00,"3,834"
 86/02/26,"16,395,130","1,006,626,331",62.50,63.00,60.00,60.5,-1.50,"5,038"
 86/02/27,"9,718,881","595,946,436",60.50,62.00,60.50,62.0,1.50,"3,043"
 86/02/28,"34,885,280","2,207,437,336",62.50,64.00,62.00,62.5,0.50,"9,084"
 86/03/01,"9,915,931","621,530,178",63.00,63.50,62.00,62.0,-0.50,"2,864"
 86/03/03,"24,100,000","1,522,100,500",62.00,64.00,62.00,63.5,1.50,"6,660"
 86/03/04,"68,587,506","4,529,069,108",64.00,67.50,64.00,67.5,4.00,"16,635"
 86/03/05,"51,393,699","3,414,660,653",67.50,67.50,66.00,66.0,-1.50,"14,124"
 86/03/06,"36,541,141","2,430,453,733",66.50,67.50,65.50,65.5,-0.50,"10,380"
 86/03/07,"31,668,607","2,054,062,445",65.50,65.50,64.50,65.0,-0.50,"9,243"
 86/03/08,"22,331,255","1,452,986,876",65.50,66.00,64.50,64.5,-0.50,"6,978"
 86/03/10,"18,171,000","1,163,937,000",64.50,64.50,63.50,64.0,-0.50,"5,874"
 86/03/11,"10,371,742","669,526,602",64.50,65.00,64.00,64.0,0.00,"3,404"
 86/03/12,"20,562,275","1,329,392,701",64.50,65.50,64.00,64.5,0.50,"6,273"
 86/03/13,"13,895,682","899,037,139",65.00,65.50,64.00,64.5,0.00,"4,238"
 86/03/14,"14,503,678","931,842,198",64.50,65.00,64.00,64.0,-0.50,"4,579"
 86/03/15,"21,219,480","1,378,873,823",64.00,65.50,64.00,64.5,0.50,"6,455"
 86/03/17,"37,949,000","2,500,066,500",64.50,67.00,64.50,66.5,2.00,"9,771"
 86/03/18,"30,388,277","2,051,013,789",67.50,68.00,67.00,67.0,0.50,"9,098"
 86/03/19,"24,777,653","1,633,782,904",67.50,67.50,65.00,65.0,-2.00,"6,814"
 86/03/20,"11,294,217","741,872,239",65.50,66.00,65.00,65.5,0.50,"3,143"
 86/03/21,"17,618,518","1,137,946,619",65.50,65.50,64.00,64.0,-1.50,"5,853"
 86/03/22,"11,159,038","707,019,851",63.50,64.00,62.50,63.0,-1.00,"3,699"
 86/03/24,"13,899,000","882,466,500",63.00,64.50,63.00,63.0,0.00,"3,822"
 86/03/25,"24,494,758","1,570,527,191",64.00,65.00,63.50,63.5,0.50,"6,279"
 86/03/26,"16,811,538","1,094,174,354",65.00,65.50,64.00,65.5,2.00,"4,335"
 86/03/27,"21,851,727","1,443,205,578",66.00,66.50,65.50,66.0,0.50,"5,787"
 86/03/28,"54,757,165","3,733,432,035",67.00,69.00,66.50,69.0,3.00,"15,418"
 86/03/31,"54,120,946","3,821,052,503",70.00,71.50,69.50,70.5,1.50,"16,086"
 86/04/01,"35,882,077","2,562,852,478",71.00,72.00,70.50,72.0,1.50,"9,564"
 86/04/02,"30,870,522","2,201,632,918",72.00,72.50,70.00,70.0,-2.00,"9,293"
 86/04/03,"36,453,901","2,626,672,477",70.00,74.50,70.00,73.0,3.00,"10,124"
 86/04/07,"48,447,695","3,688,035,122",74.50,78.00,73.50,78.0,5.00,"13,020"
 86/04/08,"45,966,606","3,614,809,061",80.00,81.00,76.00,79.0,1.00,"15,428"
 86/04/09,"30,566,980","2,409,176,491",78.50,80.00,77.00,79.5,0.50,"8,150"
 86/04/10,"26,648,705","2,097,387,531",79.50,80.00,78.00,79.5,0.00,"7,637"
 86/04/11,"67,579,255","5,677,955,739",82.00,85.00,82.00,85.0,5.50,"15,556"
 86/04/12,"96,984,281","8,241,934,053",85.50,87.00,82.00,85.5,0.50,"24,669"
 86/04/14,"58,593,000","4,884,187,000",85.00,85.50,81.00,83.5,-2.00,"15,847"
 86/04/15,"71,542,632","6,287,585,257",85.00,89.00,85.00,89.0,5.50,"16,264"
 86/04/16,"76,035,742","7,062,943,744",92.00,94.50,91.00,92.5,3.50,"19,266"
 86/04/17,"57,912,958","5,232,910,858",91.00,91.50,89.00,90.5,-2.00,"15,445"
 86/04/18,"54,500,722","4,757,535,393",90.00,90.50,84.50,84.5,-6.00,"15,493"
 86/04/19,"37,508,712","3,104,707,675",84.00,84.50,81.50,82.5,-2.00,"11,745"
 86/04/21,"22,731,000","1,905,993,500",82.50,84.50,82.50,84.0,1.50,"6,637"
 86/04/22,"26,985,006","2,266,128,151",84.00,85.00,82.50,85.0,1.00,"7,579"
 86/04/23,"58,738,959","5,281,009,841",88.00,90.50,88.00,90.5,5.50,"16,378"
 86/04/24,"42,388,960","3,808,304,456",91.50,92.00,87.50,88.0,-2.50,"11,601"
