日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 88/01/05,"17,733,000","1,222,948,000",71.00,71.00,68.00,68.0,-3.00,"6,601"
 88/01/06,"21,492,123","1,493,826,134",68.00,71.00,68.00,70.5,2.50,"6,665"
 88/01/07,"45,711,016","3,372,616,234",74.00,75.00,71.50,75.0,4.50,"13,572"
 88/01/08,"72,618,091","5,606,699,997",76.50,78.50,75.50,76.0,1.00,"19,616"
 88/01/11,"92,199,427","7,395,340,432",80.00,81.00,79.00,80.0,4.00,"26,960"
 88/01/12,"40,995,465","3,282,969,147",81.00,81.00,79.00,80.0,0.00,"12,910"
 88/01/13,"86,132,907","7,001,168,218",78.00,83.00,78.00,82.5,2.50,"26,964"
 88/01/14,"66,925,156","5,460,167,919",82.50,83.00,80.00,82.0,-0.50,"17,930"
 88/01/15,"97,897,323","8,180,801,252",82.00,87.00,81.50,87.0,5.00,"28,241"
 88/01/16,"98,858,353","8,843,577,943",90.00,91.00,87.00,87.0,0.00,"31,980"
 88/01/18,"48,725,000","4,263,779,500",87.00,89.00,86.00,88.0,1.00,"14,985"
 88/01/19,"52,400,778","4,505,347,997",87.00,88.00,85.00,85.5,-2.50,"16,192"
 88/01/20,"43,373,000","3,713,064,167",85.50,86.50,84.00,85.5,0.00,"13,568"
 88/01/21,"36,501,006","3,170,032,991",86.00,88.00,86.00,86.0,0.50,"10,605"
 88/01/22,"41,066,702","3,448,326,297",85.00,85.50,82.50,83.0,-3.00,"14,235"
 88/01/25,"31,044,545","2,511,189,714",82.00,82.50,80.00,80.5,-2.50,"10,855"
 88/01/26,"28,313,630","2,319,383,105",82.00,84.00,80.50,84.0,3.50,"9,775"
 88/01/27,"46,919,634","4,016,708,083",85.50,86.50,84.50,84.5,0.50,"14,801"
 88/01/28,"20,939,248","1,769,533,001",84.50,85.00,84.00,85.0,0.50,"7,300"
 88/01/29,"32,441,514","2,765,554,532",86.00,86.00,84.50,84.5,-0.50,"9,964"
 88/01/30,"21,977,760","1,866,688,127",84.50,86.00,84.00,84.0,-0.50,"7,882"
 88/02/01,"21,367,000","1,748,244,500",82.50,83.50,81.00,81.0,-3.00,"7,137"
 88/02/02,"21,274,659","1,707,991,984",81.00,82.00,78.50,79.5,-1.50,"8,377"
 88/02/03,"27,299,180","2,178,739,089",78.00,83.00,77.50,82.0,+2.50,"10,328"
 88/02/04,"22,283,934","1,814,881,347",83.00,83.00,79.00,80.0,-2.00,"7,664"
 88/02/05,"20,187,002","1,639,052,710",79.00,83.00,79.00,81.0,+1.00,"7,160"
 88/02/06,"19,873,335","1,617,894,080",81.00,82.50,80.00,82.0,+1.00,"7,431"
 88/02/08,"30,480,000","2,487,729,000",82.00,82.50,80.50,81.0,-1.00,"9,211"
 88/02/09,"18,531,879","1,492,299,773",81.00,81.50,79.50,80.0,-1.00,"6,824"
 88/02/10,"19,828,846","1,562,913,002",78.50,79.50,78.00,79.0,-1.00,"8,076"
 88/02/20,"29,261,000","2,429,518,000",84.00,84.00,81.00,84.0,+5.00,"9,134"
 88/02/22,"33,091,000","2,813,356,000",84.00,86.50,83.50,85.5,+1.50,"10,488"
