日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 97/01/02,"38,970,787","2,372,467,178",62.00,62.00,60.20,60.5,-1.50,"7,439"
 97/01/03,"34,838,364","2,076,910,765",59.90,60.00,59.40,59.4,-1.10,"7,050"
 97/01/04,"48,400,934","2,869,210,304",59.30,60.40,58.50,60.0,+0.60,"9,216"
 97/01/07,"103,229,616","5,825,279,212",57.00,58.00,55.80,55.8,-4.20,"28,629"
 97/01/08,"47,333,450","2,654,125,177",55.80,56.60,55.50,56.0,+0.20,"12,024"
 97/01/09,"45,113,341","2,525,653,037",55.00,57.00,54.50,57.0,+1.00,"9,889"
 97/01/10,"61,534,705","3,445,419,129",57.00,57.40,55.30,55.7,-1.30,"13,472"
 97/01/11,"72,675,556","4,030,800,605",56.10,56.10,54.70,55.0,-0.70,"15,917"
 97/01/14,"78,262,917","4,347,517,035",56.50,56.80,54.70,54.9,-0.10,"15,249"
 97/01/15,"98,450,888","5,616,003,500",55.40,57.90,55.20,57.5,+2.60,"19,897"
 97/01/16,"78,668,709","4,371,865,118",55.60,56.20,54.90,55.4,-2.10,"15,192"
 97/01/17,"51,230,291","2,827,741,005",55.60,56.40,54.50,54.7,-0.70,"10,949"
 97/01/18,"65,496,124","3,529,929,658",54.00,54.90,53.30,54.6,-0.10,"14,587"
 97/01/21,"42,792,270","2,293,003,880",54.60,54.70,53.30,53.3,-1.30,"11,570"
 97/01/22,"87,258,882","4,360,344,750",49.60,51.10,49.60,49.6,-3.70,"22,226"
 97/01/23,"78,326,565","3,988,158,815",51.00,51.40,50.40,51.0,+1.40,"15,644"
 97/01/24,"71,476,733","3,864,063,868",54.50,54.50,53.10,53.7,+2.70,"17,526"
 97/01/25,"50,414,320","2,804,582,225",55.00,56.00,55.00,55.5,+1.80,"14,843"
 97/01/28,"39,643,418","2,168,081,606",55.40,55.40,54.00,54.2,-1.30,"6,918"
 97/01/29,"58,212,736","3,277,397,343",55.90,57.00,55.60,57.0,+2.80,"15,294"
 97/01/30,"110,696,714","6,401,545,620",57.50,58.30,57.00,57.8,+0.80,"16,899"
 97/01/31,"171,328,007","10,109,809,740",57.50,59.90,57.30,59.9,+2.10,"28,962"
 97/02/01,"134,709,157","8,247,067,849",61.00,62.20,60.40,61.4,+1.50,"29,937"
 97/02/12,"103,197,413","6,194,111,430",59.70,60.30,59.70,60.0,-1.40,"11,860"
 97/02/13,"52,231,912","3,145,820,329",61.00,61.00,59.90,59.9,-0.10,"8,565"
 97/02/14,"106,487,811","6,485,636,408",60.20,62.00,60.20,62.0,+2.10,"11,355"
 97/02/15,"30,297,442","1,853,511,314",61.00,61.70,60.90,61.5,-0.50,"5,557"
 97/02/18,"52,090,964","3,139,762,240",61.50,61.80,59.70,60.0,-1.50,"7,690"
 97/02/19,"20,133,359","1,221,113,447",60.80,61.50,60.00,61.5,+1.50,"4,669"
 97/02/20,"41,015,516","2,473,796,476",61.40,61.40,59.70,61.1,-0.40,"6,143"
 97/02/21,"40,472,199","2,499,127,294",61.50,62.10,61.10,61.9,+0.80,"11,132"
 97/02/22,"37,270,057","2,255,176,705",60.90,61.00,60.10,60.9,-1.00,"8,384"
 97/02/25,"40,050,493","2,448,266,143",61.00,61.50,60.60,61.2,+0.30,"6,258"
 97/02/26,"69,612,142","4,323,821,604",61.80,62.50,61.50,62.4,+1.20,"12,954"
 97/02/27,"93,695,086","5,921,716,242",62.80,63.60,62.70,63.6,+1.20,"13,653"
 97/02/29,"63,516,376","3,963,010,577",62.60,63.50,61.60,61.6,-2.00,"10,061"
 97/03/03,"47,078,123","2,844,630,007",60.10,60.70,60.00,60.7,-0.90,"7,401"
 97/03/04,"75,215,589","4,673,129,972",60.10,63.00,60.10,62.9,+2.20,"11,948"
 97/03/05,"70,208,395","4,444,122,185",63.50,63.50,62.50,63.3,+0.40,"14,804"
 97/03/06,"64,665,074","4,152,706,441",63.50,64.90,63.50,64.9,+1.60,"15,999"
 97/03/07,"53,049,638","3,382,686,613",63.60,64.50,63.30,64.0,-0.90,"10,009"
 97/03/10,"59,861,047","3,689,678,519",62.90,62.90,61.00,61.2,-2.80,"13,585"
