日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 99/01/04,"39,511,138","2,557,720,928",65.00,65.00,64.00,64.9,+0.40,"8,255"
 99/01/05,"38,394,084","2,464,115,096",65.00,65.10,63.90,64.5,-0.40,"9,205"
 99/01/06,"52,734,385","3,390,698,544",64.50,64.90,63.70,64.9,+0.40,"12,597"
 99/01/07,"53,294,614","3,437,221,996",64.90,65.00,64.20,64.2,-0.70,"11,195"
 99/01/08,"48,047,497","3,068,341,466",63.50,64.30,63.50,64.0,-0.20,"9,804"
 99/01/11,"37,446,686","2,413,758,179",64.00,64.90,63.50,64.5,+0.50,"8,066"
 99/01/12,"52,444,792","3,337,576,396",64.40,64.40,63.30,63.6,-0.90,"12,865"
 99/01/13,"49,806,496","3,129,817,596",63.00,63.10,62.60,62.8,-0.80,"10,609"
 99/01/14,"39,254,264","2,469,193,916",63.60,63.60,63.00,63.2,+0.40,"8,755"
 99/01/15,"50,011,109","3,155,482,441",62.90,63.50,62.80,63.5,+0.30,"11,048"
 99/01/18,"30,586,332","1,924,772,947",62.80,63.10,62.80,62.9,-0.60,"9,875"
 99/01/19,"47,541,231","2,970,283,048",63.00,63.20,62.00,62.5,-0.40,"14,132"
 99/01/20,"52,519,052","3,292,097,534",62.90,63.20,62.20,63.0,+0.50,"13,043"
 99/01/21,"24,842,055","1,552,278,255",63.00,63.00,62.10,62.6,-0.40,"8,212"
 99/01/22,"64,001,109","3,916,952,764",61.50,61.70,61.00,61.1,-1.50,"18,967"
 99/01/25,"62,230,836","3,759,976,086",60.10,60.80,60.10,60.4,-0.70,"18,763"
 99/01/26,"80,078,237","4,839,012,506",60.60,61.20,60.00,60.1,-0.30,"17,643"
 99/01/27,"53,876,237","3,227,674,030",60.10,60.40,59.50,59.6,-0.50,"13,505"
 99/01/28,"44,033,633","2,666,239,239",60.50,61.50,59.80,60.0,+0.40,"11,197"
 99/01/29,"98,124,608","5,948,654,037",60.10,61.50,59.40,61.5,+1.50,"18,337"
 99/02/01,"82,234,872","4,934,428,435",60.70,60.70,59.50,59.8,-1.70,"16,893"
 99/02/02,"72,141,345","4,296,416,714",60.20,60.40,59.00,59.0,-0.80,"15,211"
 99/02/03,"42,627,861","2,534,155,240",60.20,60.30,58.80,59.8,+0.80,"9,966"
 99/02/04,"46,032,165","2,726,713,591",60.00,60.00,59.00,59.1,-0.70,"11,819"
 99/02/05,"66,295,018","3,811,514,312",57.60,57.90,57.20,57.2,-1.90,"18,203"
 99/02/06,"16,391,569","948,580,952",57.60,58.10,57.30,58.0,+0.80,"5,867"
 99/02/08,"45,835,431","2,635,605,686",58.00,58.20,57.00,57.4,-0.60,"11,834"
 99/02/09,"49,551,665","2,905,054,055",58.40,59.20,57.70,58.6,+1.20,"10,807"
 99/02/10,"53,809,831","3,156,970,629",59.00,59.20,58.20,58.4,-0.20,"13,992"
 99/02/22,"49,684,787","2,964,348,523",60.50,60.50,59.00,59.0,+0.60,"15,040"
 99/02/23,"52,030,754","3,098,100,688",59.60,59.90,59.10,59.8,+0.80,"11,574"
 99/02/24,"60,489,712","3,559,090,588",59.20,59.20,58.40,58.5,-1.30,"13,513"
 99/02/25,"57,502,162","3,357,159,422",58.50,58.90,57.90,58.2,-0.30,"12,447"
 99/02/26,"31,376,014","1,835,097,974",58.20,58.90,58.00,58.8,+0.60,"8,183"
 99/03/01,"65,860,360","3,910,413,197",59.50,59.90,58.20,59.6,+0.80,"14,348"
 99/03/02,"54,451,553","3,269,667,531",60.50,60.50,59.50,59.9,+0.30,"13,024"
 99/03/03,"34,984,387","2,093,549,040",59.60,60.10,59.60,60.0,+0.10,"5,904"
 99/03/04,"54,471,642","3,220,104,005",59.80,59.80,58.40,59.2,-0.80,"13,969"
 99/03/05,"60,054,500","3,606,334,057",59.80,60.40,59.60,60.4,+1.20,"12,880"
 99/03/08,"44,396,339","2,704,346,592",60.90,61.20,60.60,61.2,+0.80,"11,378"
 99/03/09,"31,475,924","1,924,797,115",61.20,61.40,60.80,61.3,+0.10,"6,949"
 99/03/10,"30,588,530","1,870,897,516",61.30,61.40,60.80,61.4,+0.10,"6,050"
 99/03/11,"30,381,134","1,864,708,630",61.60,61.80,61.20,61.4, 0.00,"6,607"
 99/03/12,"69,392,867","4,236,637,111",61.40,61.50,60.60,60.8,-0.60,"9,260"
 99/03/15,"41,567,794","2,503,666,271",61.30,61.30,59.80,59.8,-1.00,"8,294"
 99/03/16,"29,927,456","1,791,764,421",60.10,60.20,59.70,59.7,-0.10,"7,444"
 99/03/17,"69,118,250","4,174,403,125",60.50,60.90,59.90,60.5,+0.80,"10,228"
 99/03/18,"70,256,871","4,238,210,166",60.10,60.60,60.00,60.4,-0.10,"10,353"
 99/03/19,"46,018,065","2,758,221,800",60.00,60.30,59.70,60.0,-0.40,"12,648"
 99/03/22,"47,084,489","2,782,670,724",59.60,59.60,58.80,59.0,-1.00,"14,854"
 99/03/23,"51,751,303","3,093,844,050",59.50,60.10,59.50,59.6,+0.60,"10,645"
 99/03/24,"48,661,236","2,940,235,842",60.10,60.80,60.10,60.6,+1.00,"10,606"
 99/03/25,"64,155,258","3,908,737,600",60.90,61.50,60.20,61.5,+0.90,"13,334"
 99/03/26,"81,172,895","4,989,163,519",61.30,62.00,60.30,62.0,+0.50,"16,419"
 99/03/29,"37,559,622","2,333,337,564",62.00,62.30,61.70,62.2,+0.20,"9,423"
 99/03/30,"30,055,532","1,865,717,231",62.40,62.40,61.70,62.2, 0.00,"7,639"
 99/03/31,"39,288,879","2,433,883,486",62.20,62.20,61.50,61.5,-0.70,"6,916"
 99/04/01,"54,739,709","3,404,396,540",61.50,62.50,61.50,62.1,+0.60,"10,586"
 99/04/02,"17,373,507","1,083,207,922",62.50,62.50,62.10,62.4,+0.30,"4,724"
 99/04/06,"53,216,421","3,367,687,345",62.80,63.50,62.80,63.4,+1.00,"14,967"
 99/04/07,"49,685,972","3,150,811,649",63.50,63.50,63.10,63.5,+0.10,"13,008"
 99/04/08,"48,608,322","3,038,128,062",62.80,63.00,62.10,62.3,-1.20,"10,165"
 99/04/09,"31,648,457","1,981,046,902",61.90,63.00,61.90,62.7,+0.40,"8,230"
 99/04/12,"36,942,889","2,330,663,522",63.30,63.40,62.80,63.1,+0.40,"6,735"
 99/04/13,"42,767,182","2,688,670,621",63.00,63.10,62.10,62.9,-0.20,"8,860"
 99/04/14,"55,676,512","3,527,079,086",63.10,63.80,62.90,63.8,+0.90,"11,370"
 99/04/15,"72,063,334","4,640,697,360",64.50,64.90,64.00,64.4,+0.60,"16,835"
 99/04/16,"49,739,068","3,141,988,184",63.60,63.70,62.90,63.0,-1.40,"10,410"
 99/04/19,"71,160,569","4,470,883,925",62.50,63.20,62.40,62.6,-0.40,"12,360"
 99/04/20,"37,544,680","2,356,565,247",62.90,63.00,62.40,62.8,+0.20,"5,688"
 99/04/21,"46,602,838","2,920,088,786",62.90,63.10,62.30,62.4,-0.40,"7,337"
 99/04/22,"92,244,238","5,654,288,355",61.80,61.80,60.80,61.6,-0.80,"20,151"
 99/04/23,"48,952,350","3,029,878,300",61.90,62.40,61.60,61.7,+0.10,"9,075"
 99/04/26,"67,547,718","4,269,797,576",62.40,63.60,62.40,63.5,+1.80,"15,594"
 99/04/27,"25,421,212","1,613,547,865",63.50,63.70,63.10,63.7,+0.20,"7,737"
 99/04/28,"73,211,720","4,560,692,856",62.10,62.60,62.00,62.1,-1.60,"17,781"
 99/04/29,"41,236,312","2,546,990,946",62.20,62.20,61.60,61.6,-0.50,"11,966"
 99/04/30,"43,450,247","2,706,561,981",61.80,62.70,61.80,61.8,+0.20,"9,089"
 99/05/03,"22,439,818","1,385,450,014",62.60,62.60,61.40,61.6,-0.20,"6,710"
 99/05/04,"38,777,618","2,376,239,427",61.90,62.00,60.80,61.0,-0.60,"9,981"
 99/05/05,"94,194,138","5,645,924,542",59.90,60.20,59.80,59.8,-1.20,"20,462"
 99/05/06,"52,111,898","3,101,589,477",59.80,59.90,59.20,59.5,-0.30,"13,732"
 99/05/07,"61,576,134","3,655,990,467",58.60,60.10,58.50,59.4,-0.10,"13,096"
 99/05/10,"56,310,864","3,357,154,081",59.40,60.00,59.00,59.8,+0.40,"10,944"
 99/05/11,"69,348,267","4,169,995,425",60.40,60.60,59.90,60.1,+0.30,"12,600"
 99/05/12,"27,731,388","1,678,095,823",61.00,61.00,60.00,60.1, 0.00,"6,714"
 99/05/13,"39,908,872","2,435,149,845",60.60,61.50,60.50,61.2,+1.10,"10,578"
 99/05/14,"35,601,187","2,170,501,328",60.70,61.50,60.50,61.2, 0.00,"5,834"
 99/05/17,"73,215,488","4,365,205,080",60.50,60.50,59.10,59.2,-2.00,"17,347"
 99/05/18,"30,477,112","1,819,941,228",59.60,60.00,59.40,59.5,+0.30,"8,112"
 99/05/19,"51,605,073","3,046,472,074",59.00,59.60,58.60,59.3,-0.20,"12,043"
 99/05/20,"31,740,239","1,877,107,593",59.50,59.70,58.90,58.9,-0.40,"7,298"
 99/05/21,"46,257,409","2,701,929,090",58.30,59.10,57.90,58.8,-0.10,"10,795"
 99/05/24,"19,317,628","1,144,068,926",59.60,59.60,58.70,59.0,+0.20,"5,152"
 99/05/25,"51,282,269","3,002,288,110",58.80,58.90,58.10,58.4,-0.60,"9,811"
 99/05/26,"42,971,865","2,525,447,035",58.90,59.00,58.50,58.9,+0.50,"7,675"
 99/05/27,"55,503,342","3,240,035,278",58.50,59.30,57.70,58.7,-0.20,"12,878"
 99/05/28,"61,148,591","3,595,771,564",58.90,59.40,58.30,58.7, 0.00,"14,229"
 99/05/31,"25,401,129","1,513,537,640",59.10,60.20,58.80,60.2,+1.50,"7,031"
 99/06/01,"28,375,043","1,693,571,037",59.90,60.00,59.20,59.8,-0.40,"6,226"
 99/06/02,"35,323,855","2,116,301,888",59.80,60.40,59.30,59.8, 0.00,"8,627"
 99/06/03,"49,528,536","3,011,804,844",60.80,61.00,60.50,60.8,+1.00,"9,507"
 99/06/04,"42,722,087","2,593,295,558",60.50,61.00,60.20,61.0,+0.20,"8,388"
 99/06/07,"70,649,054","4,176,382,384",59.70,59.70,58.70,59.2,-1.80,"13,147"
 99/06/08,"40,431,068","2,376,891,912",58.90,59.20,58.40,58.5,-0.70,"7,778"
 99/06/09,"46,104,845","2,704,079,846",58.40,59.00,58.30,58.6,+0.10,"9,355"
 99/06/10,"28,817,238","1,713,397,898",59.80,59.80,58.80,59.4,+0.80,"6,818"
 99/06/11,"42,325,183","2,550,183,392",60.20,60.50,60.00,60.5,+1.10,"10,428"
 99/06/14,"44,942,360","2,747,038,920",60.90,61.40,60.90,61.1,+0.60,"11,658"
 99/06/15,"37,547,033","2,306,145,419",61.30,61.90,60.70,61.4,+0.30,"9,450"
 99/06/17,"62,015,957","3,848,586,894",62.00,62.30,61.70,62.1,+0.70,"15,990"
 99/06/18,"46,332,963","2,891,306,694",62.40,62.70,61.80,62.7,+0.60,"13,592"
 99/06/21,"68,409,797","4,336,348,911",63.10,63.70,63.10,63.3,+0.60,"16,863"
 99/06/22,"33,389,957","2,099,475,321",63.30,63.30,62.60,62.6,-0.70,"6,657"
 99/06/23,"37,195,840","2,312,250,380",62.00,62.50,62.00,62.1,-0.50,"9,160"
 99/06/24,"35,361,329","2,190,425,890",62.10,62.20,61.70,62.0,-0.10,"4,937"
 99/06/25,"30,579,700","1,882,338,037",61.50,61.90,61.30,61.4,-0.60,"7,418"
 99/06/28,"20,546,533","1,261,547,520",61.20,61.70,61.10,61.7,+0.30,"6,131"
 99/06/29,"47,953,458","2,956,036,238",62.00,62.60,61.00,61.0,-0.70,"11,072"
 99/06/30,"58,319,672","3,530,248,519",60.30,61.00,60.30,60.6,-0.40,"10,737"
 99/07/01,"65,215,602","3,917,847,600",60.60,60.60,59.90,60.0,-0.60,"11,886"
 99/07/02,"67,300,030","4,058,264,146",60.00,60.70,60.00,60.3,+0.30,"10,712"
 99/07/05,"88,484,101","5,409,265,768",60.30,61.80,60.30,61.4,+1.10,"15,359"
 99/07/06,"69,857,079","4,143,340,431",58.90,59.90,58.80,59.9,X0.00,"14,958"
 99/07/07,"59,168,632","3,516,068,670",59.80,59.90,59.20,59.5,-0.40,"10,431"
 99/07/08,"50,379,965","3,027,614,105",60.10,60.40,59.70,60.4,+0.90,"9,111"
 99/07/09,"38,073,744","2,295,841,823",60.40,60.50,59.90,60.4, 0.00,"8,611"
 99/07/12,"44,197,990","2,662,156,142",60.60,60.60,59.80,59.8,-0.60,"8,805"
 99/07/13,"37,486,904","2,242,020,118",59.90,60.20,59.50,59.6,-0.20,"9,828"
 99/07/14,"59,847,471","3,617,931,840",60.40,60.70,60.20,60.4,+0.80,"9,353"
 99/07/15,"36,838,970","2,224,531,683",60.40,60.50,60.10,60.3,-0.10,"5,909"
 99/07/16,"29,941,025","1,798,001,526",60.50,60.50,59.80,59.9,-0.40,"4,878"
 99/07/19,"63,786,786","3,864,605,011",59.50,61.30,59.40,61.1,+1.20,"11,661"
 99/07/20,"53,963,801","3,317,924,014",61.30,61.80,61.00,61.5,+0.40,"12,720"
