日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 84/01/05,"1,548,000","241,974,000",157.00,158.00,155.00,155.0,-2.00,708
 84/01/06,"862,962","133,773,066",156.00,156.00,154.00,154.0,-1.00,431
 84/01/07,"801,352","123,183,665",154.00,155.00,153.00,154.0,0.00,399
 84/01/09,"1,696,000","258,617,000",154.00,154.00,151.00,151.0,-3.00,664
 84/01/10,"2,012,525","301,040,449",151.00,151.00,148.00,150.0,-1.00,712
 84/01/11,"532,243","79,597,082",149.00,150.00,149.00,149.5,-0.50,265
 84/01/12,"1,637,857","243,658,336",150.00,150.00,148.00,148.0,-1.50,487
 84/01/13,"1,172,987","173,054,614",148.00,149.00,146.00,146.0,-2.00,485
 84/01/14,"2,869,869","404,874,104",146.00,146.00,139.00,140.0,-6.00,938
 84/01/16,"1,709,000","234,850,000",140.00,141.00,136.00,137.5,-2.50,623
 84/01/17,"1,685,454","232,117,535",137.50,138.00,137.00,137.0,-0.50,634
 84/01/18,"2,007,652","277,910,930",138.00,139.00,138.00,138.5,1.50,420
 84/01/19,"3,731,160","541,131,655",140.00,148.00,139.00,145.0,6.50,"1,063"
 84/01/20,"2,288,169","325,481,649",145.00,145.00,140.00,141.5,-3.50,702
 84/01/21,"2,099,464","297,479,576",141.00,146.50,140.00,146.5,5.00,590
 84/01/23,"1,825,000","263,869,500",146.00,146.50,140.00,140.0,-6.50,574
 84/01/24,"2,259,894","313,840,604",138.50,140.00,138.00,139.0,-1.00,683
 84/01/25,"1,121,068","158,630,572",139.00,143.00,139.00,143.0,4.00,495
 84/01/26,"945,693","133,233,107",143.00,143.00,140.00,141.0,-2.00,423
 84/02/04,"685,000","98,601,000",145.00,145.00,143.00,143.0,2.00,313
 84/02/06,"1,342,000","195,317,000",143.00,148.00,142.00,148.0,5.00,608
 84/02/07,"1,623,144","241,098,598",148.00,150.00,147.00,147.5,-0.50,682
 84/02/08,"627,275","92,212,229",148.00,148.50,146.00,146.5,-1.00,289
 84/02/09,"567,595","83,758,321",147.00,148.50,147.00,147.0,0.50,297
 84/02/10,"829,353","122,618,929",147.00,149.00,147.00,148.5,1.50,291
 84/02/11,"1,173,600","175,626,706",149.50,150.00,149.00,150.0,1.50,485
 84/02/13,"821,000","123,248,500",150.00,152.00,149.00,149.0,-1.00,303
 84/02/14,"586,396","87,142,922",149.00,149.50,148.00,148.5,-0.50,187
 84/02/15,"1,996,920","304,362,275",149.00,154.00,149.00,152.0,3.50,918
 84/02/16,"2,674,394","415,946,725",153.00,158.00,153.00,156.0,4.00,"1,016"
 84/02/17,"2,161,323","339,739,883",156.00,158.00,155.00,158.0,2.00,878
 84/02/18,"989,026","155,399,485",158.00,159.00,156.00,156.0,-2.00,372
 84/02/20,"916,000","141,863,000",156.00,157.00,153.00,153.0,-3.00,362
 84/02/21,"567,056","87,575,887",153.00,156.00,153.00,156.0,3.00,225
 84/02/22,"1,643,366","257,026,963",156.00,158.00,154.00,158.0,2.00,553
 84/02/23,"548,915","86,140,379",158.00,158.00,156.00,157.0,-1.00,314
 84/02/24,"3,517,651","564,558,613",157.00,162.00,157.00,160.0,3.00,"1,401"
 84/02/25,"718,310","115,049,301",160.00,161.00,160.00,161.0,1.00,362
 84/02/27,"3,798,000","587,281,000",156.00,157.00,150.00,156.0,-5.00,"1,299"
 84/02/28,"1,489,620","229,520,629",155.00,155.00,153.00,155.0,-1.00,636
 84/03/01,"2,455,407","367,826,954",153.00,153.00,148.00,148.0,-7.00,973
 84/03/02,"677,000","101,714,500",148.00,151.00,148.00,151.0,3.00,344
 84/03/03,"495,438","75,456,476",151.00,153.00,150.00,153.0,2.00,232
 84/03/04,"687,763","106,111,571",154.00,155.00,153.00,155.0,2.00,306
 84/03/06,"723,000","112,259,000",155.00,156.00,154.00,156.0,1.00,354
 84/03/07,"2,229,457","348,807,895",156.00,159.00,154.00,159.0,3.00,740
 84/03/08,"1,816,753","286,486,938",158.00,160.00,156.00,157.0,-2.00,620
 84/03/09,"2,893,507","463,068,803",160.00,161.00,159.00,159.0,2.00,"1,351"
 84/03/10,"1,379,869","220,883,606",160.00,161.00,159.00,160.0,1.00,656
 84/03/11,"1,127,272","180,676,283",161.00,161.00,159.00,160.0,0.00,564
 84/03/13,"3,468,000","563,175,000",161.00,163.00,161.00,163.0,3.00,"1,265"
