日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
103/03/28,"43,794,489","5,107,684,713",116.00,117.50,115.50,117.5,+1.50,"12,521"
103/03/31,"47,146,441","5,550,959,038",118.00,118.50,116.50,118.5,+1.00,"8,839"
103/04/01,"40,636,462","4,834,224,978",119.00,119.50,118.50,119.5,+1.00,"12,571"
103/04/02,"43,684,651","5,238,971,816",120.50,121.00,119.00,120.0,+0.50,"9,400"
103/04/03,"37,000,420","4,374,998,060",118.50,119.00,117.50,118.5,-1.50,"10,198"
103/04/07,"45,254,843","5,305,535,631",117.50,118.00,116.50,117.5,-1.00,"11,316"
103/04/08,"43,894,168","5,173,993,549",117.00,119.50,117.00,119.0,+1.50,"9,396"
103/04/09,"29,648,114","3,548,296,766",119.50,120.00,119.00,119.0, 0.00,"8,284"
103/04/10,"27,215,773","3,243,663,187",119.00,119.50,118.50,119.5,+0.50,"7,229"
103/04/11,"34,847,792","4,153,152,840",118.50,120.00,118.00,120.0,+0.50,"7,639"
103/04/14,"31,053,034","3,738,450,410",120.00,121.00,120.00,120.5,+0.50,"8,739"
103/04/15,"29,397,114","3,579,955,408",121.50,122.50,121.00,122.5,+2.00,"9,839"
103/04/16,"51,075,652","6,208,178,396",121.50,122.50,121.00,121.0,-1.50,"10,989"
103/04/17,"36,418,501","4,374,322,920",120.50,121.50,119.00,120.0,-1.00,"9,152"
103/04/18,"32,921,335","4,023,630,870",122.50,123.00,121.00,123.0,+3.00,"9,515"
103/04/21,"24,162,522","2,938,646,120",122.00,122.00,121.00,121.5,-1.50,"5,868"
103/04/22,"27,034,052","3,282,075,077",121.00,122.50,120.50,121.5, 0.00,"5,886"
103/04/23,"34,358,023","4,181,126,643",123.00,123.00,120.50,121.0,-0.50,"8,145"
103/04/24,"25,524,592","3,080,805,399",121.00,121.00,120.00,121.0, 0.00,"6,289"
103/04/25,"49,438,252","5,889,185,811",121.00,121.00,118.00,118.5,-2.50,"11,457"
103/04/28,"28,068,430","3,344,699,670",118.50,120.00,117.50,119.0,+0.50,"7,030"
103/04/29,"21,811,790","2,618,945,800",120.50,121.00,119.00,120.5,+1.50,"4,991"
103/04/30,"44,124,133","5,237,519,729",120.00,120.50,117.00,118.5,-2.00,"9,169"
103/05/02,"45,030,119","5,324,516,642",119.00,119.50,117.00,118.0,-0.50,"9,573"
103/05/05,"28,887,828","3,374,584,476",117.50,118.00,116.00,117.0,-1.00,"8,961"
103/05/06,"27,525,257","3,247,099,826",117.00,119.00,116.50,118.0,+1.00,"5,217"
103/05/07,"33,276,563","3,931,216,686",118.00,119.00,117.50,118.5,+0.50,"6,945"
103/05/08,"30,096,125","3,594,265,403",119.50,120.00,119.00,119.5,+1.00,"5,599"
103/05/09,"23,287,585","2,785,144,700",120.00,120.00,119.00,120.0,+0.50,"6,405"
103/05/12,"37,048,901","4,390,300,238",119.50,120.00,117.50,118.5,-1.50,"6,664"
103/05/13,"24,046,010","2,894,574,200",120.00,121.00,119.50,120.5,+2.00,"7,767"
103/05/14,"32,903,344","3,991,162,751",121.00,122.00,120.50,122.0,+1.50,"9,719"
103/05/15,"16,813,508","2,040,805,195",121.00,122.00,120.50,122.0, 0.00,"5,040"
103/05/16,"28,679,719","3,497,688,718",122.00,123.00,121.00,122.0, 0.00,"7,047"
103/05/19,"20,829,956","2,524,459,168",122.00,122.50,121.00,121.0,-1.00,"5,325"
103/05/20,"25,402,168","3,088,614,323",122.00,122.00,121.00,121.0, 0.00,"7,109"
103/05/21,"24,218,702","2,935,442,563",122.00,122.00,120.50,120.5,-0.50,"6,337"
103/05/22,"26,336,625","3,198,768,892",121.50,122.00,121.00,122.0,+1.50,"5,227"
103/05/23,"31,778,175","3,866,486,107",121.00,122.50,121.00,122.0, 0.00,"6,260"
103/05/26,"19,854,258","2,439,783,565",123.00,123.50,122.00,123.0,+1.00,"7,319"
103/05/27,"18,301,066","2,259,936,878",122.50,124.00,122.50,123.5,+0.50,"6,092"
103/05/28,"37,799,997","4,658,742,565",124.00,124.00,122.50,124.0,+0.50,"8,443"
103/05/29,"43,079,080","5,267,063,156",123.50,124.00,121.50,122.0,-2.00,"9,131"
103/05/30,"69,113,681","8,318,164,317",122.00,122.50,119.50,119.5,-2.50,"10,342"
103/06/03,"40,522,053","4,915,125,996",120.00,122.50,120.00,122.5,+3.00,"10,640"
103/06/04,"33,486,050","4,136,552,150",123.50,124.00,123.00,123.5,+1.00,"8,162"
103/06/05,"19,558,349","2,397,329,714",123.00,123.50,121.50,123.0,-0.50,"4,842"
103/06/06,"19,282,324","2,364,596,528",123.50,123.50,122.00,122.5,-0.50,"4,910"
103/06/09,"19,730,824","2,424,539,886",122.50,123.50,122.50,123.0,+0.50,"5,157"
103/06/10,"26,661,384","3,298,134,327",123.00,124.50,122.50,124.5,+1.50,"6,557"
103/06/11,"27,990,426","3,479,529,424",124.00,125.00,123.50,125.0,+0.50,"6,589"
103/06/12,"22,300,962","2,755,883,265",124.00,124.00,123.00,123.5,-1.50,"5,812"
103/06/13,"17,197,521","2,117,623,583",123.00,123.50,122.50,123.0,-0.50,"4,424"
103/06/16,"13,737,288","1,691,353,424",122.50,124.00,122.50,124.0,+1.00,"5,010"
103/06/17,"20,568,681","2,557,854,737",124.00,125.00,123.00,125.0,+1.00,"6,971"
103/06/18,"38,103,408","4,778,941,290",125.00,126.50,124.00,125.5,+0.50,"8,642"
103/06/19,"25,211,563","3,163,386,515",124.50,126.00,124.50,126.0,+0.50,"5,043"
103/06/20,"31,589,978","3,951,298,152",126.50,127.00,124.00,124.5,-1.50,"5,267"
103/06/23,"25,147,462","3,108,562,826",125.00,125.50,123.00,123.0,-1.50,"6,320"
103/06/24,"36,234,466","4,451,530,440",123.00,123.50,122.00,123.0, 0.00,"8,507"
103/06/25,"31,028,964","3,835,858,072",123.00,124.50,123.00,123.5,+0.50,"7,395"
103/06/26,"33,938,460","4,216,435,800",124.50,125.00,123.50,124.5,+1.00,"5,578"
103/06/27,"44,450,355","5,576,193,375",125.00,126.50,124.00,125.5,+1.00,"9,021"
103/06/30,"38,191,504","4,827,284,804",126.00,127.00,125.00,126.5,+1.00,"7,469"
103/07/01,"33,022,537","4,220,113,199",126.50,128.50,126.00,128.0,+1.50,"7,806"
103/07/02,"51,623,745","6,784,671,858",129.50,132.50,129.00,132.5,+4.50,"13,133"
103/07/03,"41,188,579","5,481,357,096",131.50,135.00,130.50,134.5,+2.00,"12,822"
103/07/04,"44,516,194","5,982,542,686",133.50,136.00,132.00,135.0,+0.50,"13,513"
103/07/07,"32,207,808","4,359,167,895",134.50,136.00,132.50,136.0,+1.00,"10,456"
103/07/08,"36,299,510","4,898,844,484",135.50,136.00,134.00,134.5,-1.50,"7,852"
103/07/09,"39,336,800","5,286,821,200",133.50,135.00,133.50,134.0,-0.50,"10,775"
103/07/10,"51,132,233","6,904,690,475",134.50,136.00,134.50,134.5,+0.50,"9,008"
103/07/11,"43,513,681","5,946,107,116",136.00,138.00,135.50,136.5,+2.00,"11,824"
103/07/14,"46,818,367","6,256,723,781",134.50,134.50,132.50,132.5,X0.00,"14,589"
103/07/15,"37,976,398","5,061,898,434",133.00,134.00,132.50,133.0,+0.50,"8,483"
103/07/16,"42,072,768","5,539,818,008",133.00,133.50,130.00,130.5,-2.50,"10,001"
103/07/17,"138,665,459","17,243,062,335",125.00,125.50,123.00,124.5,-6.00,"34,866"
103/07/18,"97,366,229","11,985,660,029",121.50,124.00,121.50,123.5,-1.00,"21,786"
103/07/21,"58,994,337","7,298,292,910",124.00,124.50,122.50,123.5, 0.00,"15,070"
103/07/22,"53,307,488","6,611,629,704",123.50,125.00,122.50,124.5,+1.00,"12,061"
103/07/24,"66,041,379","8,233,198,975",124.50,125.00,124.00,125.0,+0.50,"12,534"
103/07/25,"31,609,284","3,901,955,314",124.50,125.00,122.50,123.0,-2.00,"11,359"
103/07/28,"43,514,580","5,296,514,760",122.00,122.50,121.00,121.5,-1.50,"13,121"
103/07/29,"40,749,556","5,009,947,804",122.50,124.00,122.00,124.0,+2.50,"11,381"
103/07/30,"32,428,969","4,031,742,597",123.50,125.00,123.00,124.5,+0.50,"7,029"
103/07/31,"44,806,071","5,461,570,662",124.00,124.00,121.00,121.0,-3.50,"13,163"
103/08/01,"61,873,796","7,431,852,976",120.00,121.00,119.50,120.0,-1.00,"13,006"
103/08/04,"39,730,078","4,849,122,094",120.00,123.50,120.00,123.5,+3.50,"8,471"
103/08/05,"61,536,941","7,427,621,354",122.50,122.50,119.50,119.5,-4.00,"15,190"
103/08/06,"38,043,400","4,574,500,402",119.00,121.50,119.00,120.5,+1.00,"9,762"
103/08/07,"30,079,734","3,630,553,139",120.50,121.50,119.50,121.5,+1.00,"8,143"
103/08/08,"35,170,150","4,226,147,039",120.50,121.00,119.50,120.5,-1.00,"7,307"
103/08/11,"42,993,969","5,176,984,237",120.00,121.00,119.50,120.5, 0.00,"10,623"
103/08/12,"32,278,863","3,916,887,825",121.00,122.00,120.50,121.5,+1.00,"7,524"
103/08/13,"39,837,469","4,865,692,921",121.00,123.50,120.50,122.5,+1.00,"8,735"
103/08/14,"32,955,917","4,076,947,208",123.50,124.00,123.00,124.0,+1.50,"9,499"
103/08/15,"19,189,066","2,379,577,684",124.50,125.00,123.00,124.0, 0.00,"4,823"
103/08/18,"14,766,724","1,822,155,852",124.00,124.00,122.50,123.0,-1.00,"3,958"
103/08/19,"31,922,961","3,971,298,664",124.00,125.00,123.50,124.0,+1.00,"8,062"
103/08/20,"28,975,007","3,630,457,375",125.00,125.50,124.50,125.5,+1.50,"9,137"
103/08/21,"23,089,886","2,874,689,300",126.00,126.00,124.00,124.5,-1.00,"7,165"
103/08/22,"42,775,096","5,361,134,500",124.50,126.00,123.50,125.5,+1.00,"10,719"
103/08/25,"21,107,047","2,644,467,685",125.50,126.00,125.00,125.0,-0.50,"5,152"
103/08/26,"30,428,415","3,799,853,140",125.00,125.50,124.00,124.5,-0.50,"6,140"
103/08/27,"36,839,048","4,624,363,500",125.50,126.00,124.50,125.5,+1.00,"8,829"
103/08/28,"21,759,522","2,719,379,450",126.00,126.00,124.50,125.0,-0.50,"5,251"
103/08/29,"28,358,752","3,524,840,748",124.50,125.00,124.00,124.0,-1.00,"4,468"
103/09/01,"37,523,903","4,781,100,964",125.00,128.50,125.00,128.5,+4.50,"13,072"
103/09/02,"20,057,329","2,537,914,440",128.00,128.00,125.50,126.0,-2.50,"6,797"
103/09/03,"24,642,146","3,130,801,079",127.00,128.00,125.50,128.0,+2.00,"7,148"
103/09/04,"22,110,294","2,807,139,114",128.00,128.00,126.00,127.5,-0.50,"6,492"
103/09/05,"20,128,089","2,547,458,803",128.50,128.50,125.50,127.0,-0.50,"6,377"
103/09/09,"24,359,374","3,094,467,478",127.50,127.50,126.50,127.0, 0.00,"5,122"
103/09/10,"29,718,910","3,704,045,310",126.00,126.00,124.00,125.0,-2.00,"9,929"
103/09/11,"24,328,911","3,053,093,835",126.00,126.00,125.00,125.0, 0.00,"9,292"
103/09/12,"20,299,517","2,511,970,309",124.50,125.00,123.00,123.0,-2.00,"7,012"
103/09/15,"19,643,901","2,412,393,245",122.50,123.50,122.00,123.5,+0.50,"5,926"
103/09/16,"19,248,402","2,362,531,446",123.00,123.00,122.00,122.5,-1.00,"4,550"
103/09/17,"24,018,511","2,981,376,096",123.50,125.00,123.00,124.5,+2.00,"6,056"
103/09/18,"14,791,473","1,842,073,367",124.50,125.00,123.50,125.0,+0.50,"3,768"
103/09/19,"30,781,855","3,855,838,875",125.50,126.00,125.00,125.0, 0.00,"6,541"
103/09/22,"40,658,970","4,980,563,150",124.00,124.00,122.00,122.0,-3.00,"12,386"
103/09/23,"16,208,733","1,988,554,659",123.00,123.50,122.00,122.5,+0.50,"4,520"
103/09/24,"28,552,866","3,506,255,498",122.00,124.00,122.00,123.0,+0.50,"8,362"
103/09/25,"23,840,728","2,918,138,416",123.00,124.00,121.50,122.0,-1.00,"7,472"
103/09/26,"25,408,337","3,076,869,614",121.00,121.50,120.50,121.0,-1.00,"7,565"
103/09/29,"55,071,604","6,646,680,084",122.00,122.00,120.00,120.5,-0.50,"8,787"
103/09/30,"52,027,003","6,244,964,032",120.00,121.00,119.00,120.0,-0.50,"10,098"
103/10/01,"42,581,377","5,158,093,766",120.00,122.00,120.00,121.5,+1.50,"10,354"
103/10/02,"30,795,615","3,731,056,693",121.00,122.50,120.50,121.0,-0.50,"7,962"
103/10/03,"52,042,943","6,451,706,432",122.50,125.00,122.00,124.5,+3.50,"13,294"
103/10/06,"39,292,993","4,917,395,077",125.00,126.00,124.00,126.0,+1.50,"8,484"
103/10/07,"40,188,171","5,008,511,591",125.00,125.50,123.50,125.0,-1.00,"9,286"
103/10/08,"30,938,590","3,822,790,343",123.50,125.00,122.50,122.5,-2.50,"7,052"
103/10/09,"37,115,519","4,618,115,675",124.00,125.00,123.50,125.0,+2.50,"8,511"
103/10/13,"77,985,231","9,387,511,086",119.00,121.50,118.00,120.5,-4.50,"17,422"
103/10/14,"31,887,790","3,860,053,450",120.00,121.50,119.50,121.0,+0.50,"7,721"
103/10/15,"50,496,268","6,152,445,530",121.50,123.00,121.00,121.5,+0.50,"8,865"
103/10/16,"46,431,478","5,646,852,831",121.50,124.00,120.00,121.5, 0.00,"10,408"
103/10/17,"92,077,567","11,471,479,741",125.00,125.50,123.50,123.5,+2.00,"17,100"
103/10/20,"38,619,120","4,836,985,013",125.00,126.00,124.50,126.0,+2.50,"10,285"
103/10/21,"25,647,836","3,212,361,500",126.00,126.00,124.50,125.0,-1.00,"5,980"
103/10/22,"65,855,978","8,448,819,662",127.50,129.00,127.50,129.0,+4.00,"18,767"
103/10/23,"28,085,000","3,592,328,456",128.00,128.50,127.50,127.5,-1.50,"7,546"
103/10/24,"42,161,680","5,309,444,319",127.00,127.50,125.00,125.5,-2.00,"11,207"
103/10/27,"25,145,300","3,198,861,200",126.50,128.00,126.50,128.0,+2.50,"6,666"
103/10/28,"35,018,669","4,502,178,132",129.00,129.50,127.50,128.0, 0.00,"9,193"
103/10/29,"34,860,584","4,492,215,211",129.00,129.50,128.00,129.0,+1.00,"9,425"
103/10/30,"35,723,762","4,573,685,036",128.50,129.00,127.00,128.5,-0.50,"6,368"
103/10/31,"42,413,458","5,477,556,934",128.00,130.50,127.50,130.5,+2.00,"8,496"
103/11/03,"45,307,093","5,946,034,891",132.00,132.50,130.50,131.0,+0.50,"9,263"
103/11/04,"32,566,058","4,280,472,598",132.00,132.00,131.00,132.0,+1.00,"8,649"
103/11/05,"22,638,263","2,980,749,040",131.50,132.00,131.00,132.0, 0.00,"6,894"
103/11/06,"28,559,948","3,771,103,320",132.50,132.50,131.50,132.0, 0.00,"7,600"
103/11/07,"17,385,452","2,278,727,212",131.50,131.50,130.50,131.0,-1.00,"4,984"
103/11/10,"43,174,974","5,768,165,266",132.50,134.50,132.00,134.5,+3.50,"14,569"
103/11/11,"20,484,607","2,745,359,989",135.00,135.00,133.00,134.0,-0.50,"7,515"
103/11/12,"27,434,390","3,631,228,480",134.50,134.50,131.50,132.0,-2.00,"7,901"
103/11/13,"25,055,094","3,348,488,504",133.50,134.50,132.50,134.0,+2.00,"6,661"
103/11/14,"24,361,474","3,273,177,648",134.00,135.00,133.50,135.0,+1.00,"6,351"
103/11/17,"24,772,760","3,304,356,080",135.00,135.50,132.50,133.0,-2.00,"6,380"
103/11/18,"43,227,312","5,724,652,806",134.00,134.50,131.00,131.5,-1.50,"7,505"
103/11/19,"71,400,310","9,665,049,850",133.00,136.50,132.50,136.0,+4.50,"16,907"
103/11/20,"44,216,108","6,111,534,904",137.50,139.00,137.00,139.0,+3.00,"14,450"
103/11/21,"30,621,113","4,227,656,494",139.50,139.50,137.50,138.5,-0.50,"10,190"
103/11/24,"33,408,878","4,638,792,664",140.00,140.50,138.00,138.5, 0.00,"9,025"
103/11/25,"42,940,855","5,962,095,805",138.50,140.00,138.50,139.0,+0.50,"9,531"
103/11/26,"23,201,396","3,216,868,544",138.50,139.00,138.00,139.0, 0.00,"5,372"
103/11/27,"26,580,345","3,738,733,402",140.00,142.00,140.00,140.0,+1.00,"9,496"
103/11/28,"36,077,308","5,080,693,933",139.00,141.50,139.00,141.5,+1.50,"9,303"
103/12/01,"50,115,832","7,018,698,480",139.00,142.00,138.50,140.0,-1.50,"10,157"
103/12/02,"54,781,433","7,590,847,994",139.50,139.50,137.50,137.5,-2.50,"10,491"
103/12/03,"40,184,369","5,545,743,422",137.50,139.00,136.50,138.0,+0.50,"8,120"
103/12/04,"28,276,455","3,935,004,245",139.00,140.00,138.50,139.0,+1.00,"5,776"
103/12/05,"29,431,871","4,053,430,541",138.50,139.50,137.00,137.5,-1.50,"9,981"
103/12/08,"19,854,469","2,733,903,222",138.00,138.50,137.00,138.0,+0.50,"6,184"
103/12/09,"31,926,886","4,410,027,018",138.00,139.00,137.50,138.0, 0.00,"6,676"
103/12/10,"39,845,261","5,453,042,098",138.00,139.00,136.00,136.0,-2.00,"10,748"
103/12/11,"41,669,260","5,634,712,500",135.00,136.00,134.50,134.5,-1.50,"9,443"
103/12/12,"31,504,393","4,253,680,055",135.00,136.00,134.50,135.0,+0.50,"7,465"
103/12/15,"45,196,692","6,123,590,832",134.50,136.50,134.50,136.0,+1.00,"8,533"
103/12/16,"41,273,420","5,519,760,280",134.50,135.50,133.00,133.0,-3.00,"10,345"
103/12/17,"84,670,250","11,100,215,420",133.00,133.00,130.00,130.5,-2.50,"18,863"
103/12/18,"51,896,344","6,846,354,408",132.00,133.00,131.00,131.5,+1.00,"11,210"
103/12/19,"44,591,655","6,082,343,984",134.50,138.00,134.00,138.0,+6.50,"15,558"
103/12/22,"34,995,859","4,843,397,632",137.50,140.00,137.00,138.5,+0.50,"9,339"
103/12/23,"19,157,682","2,646,448,245",139.00,140.00,137.00,137.5,-1.00,"6,678"
103/12/24,"16,722,021","2,300,669,398",136.00,138.00,136.00,138.0,+0.50,"4,405"
103/12/25,"7,392,192","1,015,532,329",137.00,138.00,137.00,137.5,-0.50,"1,860"
103/12/26,"13,183,543","1,817,851,477",138.00,139.00,137.00,139.0,+1.50,"3,404"
103/12/27,"4,823,202","666,171,960",139.00,139.00,137.50,138.5,-0.50,"1,195"
103/12/29,"35,075,381","4,920,594,840",138.00,141.00,138.00,141.0,+2.50,"11,085"
103/12/30,"23,590,171","3,300,430,060",141.00,141.50,139.00,140.0,-1.00,"7,579"
103/12/31,"18,351,769","2,570,413,160",139.00,141.00,139.00,141.0,+1.00,"5,953"
