日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 98/01/05,"41,027,580","1,905,183,378",46.00,47.10,45.80,46.25,+1.85,"11,345"
 98/01/06,"35,157,456","1,606,405,323",46.05,46.25,45.00,45.6,-0.65,"8,924"
 98/01/07,"71,507,778","3,213,018,856",45.95,46.45,44.20,44.55,-1.05,"16,340"
 98/01/08,"89,413,859","3,774,700,008",43.50,43.50,41.50,41.55,-3.00,"23,371"
 98/01/09,"68,264,490","2,819,442,652",40.80,42.40,40.50,41.0,-0.55,"20,629"
 98/01/10,"20,805,255","852,670,187",41.00,41.45,40.50,41.0, 0.00,"6,352"
 98/01/12,"49,297,137","2,023,754,855",40.50,41.90,40.50,41.65,+0.65,"13,130"
 98/01/13,"71,874,465","3,079,595,728",42.80,43.95,41.70,43.8,+2.15,"18,358"
 98/01/14,"45,983,263","1,996,490,744",43.50,44.00,43.00,43.0,-0.80,"12,777"
 98/01/15,"73,203,550","2,995,218,958",41.10,41.30,40.55,41.0,-2.00,"19,393"
 98/01/16,"32,729,347","1,360,636,781",42.00,42.00,41.15,41.7,+0.70,"8,306"
 98/01/17,"7,747,481","320,762,638",41.70,41.80,41.25,41.45,-0.25,"2,838"
 98/01/19,"36,418,388","1,496,234,808",41.00,41.40,40.90,41.0,-0.45,"12,445"
 98/01/20,"81,300,738","3,228,108,320",40.00,40.00,39.60,39.6,-1.40,"20,043"
 98/01/21,"65,396,369","2,602,745,072",39.00,40.40,38.70,40.2,+0.60,"15,040"
 98/02/02,"112,981,924","4,700,307,991",41.20,42.35,40.55,41.8,+1.60,"22,066"
 98/02/03,"91,379,570","3,917,283,349",43.05,43.05,42.30,42.85,+1.05,"14,701"
 98/02/04,"87,876,455","3,768,134,770",43.00,43.05,42.75,42.9,+0.05,"12,682"
 98/02/05,"70,831,690","3,041,603,356",42.90,43.30,42.40,42.4,-0.50,"10,548"
 98/02/06,"99,942,595","4,453,600,107",44.00,45.00,43.90,44.7,+2.30,"21,981"
 98/02/09,"104,133,661","4,783,572,843",46.40,46.60,45.40,45.5,+0.80,"19,630"
 98/02/10,"46,312,399","2,095,917,329",46.00,46.00,44.80,44.85,-0.65,"10,291"
 98/02/11,"80,431,132","3,648,778,017",44.00,46.10,44.00,46.05,+1.20,"16,421"
 98/02/12,"69,802,765","3,191,676,188",46.20,46.45,44.90,45.35,-0.70,"16,917"
 98/02/13,"50,844,075","2,341,219,545",45.80,46.25,45.80,45.95,+0.60,"9,472"
 98/02/16,"51,331,536","2,359,526,597",46.95,46.95,45.75,45.85,-0.10,"8,929"
 98/02/17,"69,151,112","3,037,092,512",45.10,45.40,43.05,43.8,-2.05,"17,134"
 98/02/18,"58,724,207","2,608,716,160",44.00,45.30,43.60,44.6,+0.80,"12,844"
