日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 91/01/02,"35,537,000","3,055,293,000",87.50,88.00,84.50,86.0,-1.50,"10,027"
 91/01/03,"41,163,131","3,534,679,459",87.50,87.50,85.00,85.5,-0.50,"10,513"
 91/01/04,"90,626,761","8,046,368,897",88.50,89.50,88.00,89.0,+3.50,"25,757"
 91/01/07,"80,754,045","7,316,404,391",90.00,93.00,89.00,92.5,+3.50,"19,780"
 91/01/08,"37,406,211","3,394,787,170",92.00,92.00,90.00,90.5,-2.00,"11,119"
 91/01/09,"40,632,369","3,723,901,832",92.50,93.00,90.00,91.5,+1.00,"9,900"
 91/01/10,"28,875,089","2,621,488,546",91.50,92.00,90.00,90.5,-1.00,"8,134"
 91/01/11,"39,266,854","3,484,334,896",90.00,90.50,87.50,87.5,-3.00,"12,428"
 91/01/14,"26,780,664","2,328,830,198",86.50,88.00,86.00,88.0,+0.50,"6,648"
 91/01/15,"20,635,959","1,809,121,440",88.00,88.50,87.00,87.5,-0.50,"5,694"
 91/01/16,"35,413,621","3,057,227,472",87.50,88.00,85.00,85.0,-2.50,"9,719"
 91/01/17,"41,602,256","3,470,325,146",83.00,85.00,82.50,84.5,-0.50,"11,049"
 91/01/18,"36,224,783","3,105,198,861",85.00,86.50,84.50,85.0,+0.50,"8,807"
 91/01/21,"60,049,175","5,369,479,150",86.00,90.50,85.50,90.5,+5.50,"14,295"
 91/01/22,"72,395,050","6,585,587,134",91.00,93.00,88.50,90.0,-0.50,"19,229"
 91/01/23,"67,514,405","6,036,653,769",88.00,92.00,87.50,88.5,-1.50,"19,240"
 91/01/24,"51,190,421","4,573,641,267",90.00,91.00,87.50,90.5,+2.00,"14,240"
 91/01/25,"73,840,559","6,753,482,029",91.50,92.50,90.00,92.0,+1.50,"20,333"
 91/01/28,"49,638,501","4,560,298,236",92.00,92.50,91.00,92.0, 0.00,"15,665"
 91/01/29,"33,072,745","2,971,426,024",91.00,91.00,89.00,89.0,-3.00,"10,895"
 91/01/30,"41,246,734","3,594,924,717",87.00,88.00,86.50,87.0,-2.00,"14,104"
 91/01/31,"66,249,511","5,755,936,508",87.00,88.00,85.50,87.5,+0.50,"14,019"
 91/02/01,"58,389,092","5,022,615,706",87.00,87.00,85.00,85.5,-2.00,"14,244"
 91/02/04,"27,223,118","2,330,637,765",85.00,87.00,84.50,86.0,+0.50,"7,802"
 91/02/05,"24,328,643","2,072,867,757",84.50,86.00,84.50,85.5,-0.50,"7,443"
 91/02/06,"39,705,956","3,446,927,056",86.00,87.50,86.00,86.5,+1.00,"9,705"
 91/02/18,"44,642,000","3,939,917,000",88.50,89.00,87.00,87.5,+1.00,"9,631"
 91/02/19,"28,071,416","2,414,686,071",87.50,88.00,85.00,85.5,-2.00,"7,440"
 91/02/20,"36,392,537","3,014,138,679",84.00,84.00,82.00,82.0,-3.50,"14,033"
 91/02/21,"30,139,003","2,472,073,658",83.00,83.50,81.00,82.5,+0.50,"10,003"
 91/02/22,"25,489,551","2,061,687,607",80.00,82.00,80.00,81.5,-1.00,"7,389"
 91/02/25,"18,712,589","1,525,848,912",82.00,83.00,81.00,81.0,-0.50,"5,811"
 91/02/26,"35,841,084","2,898,860,749",82.00,82.50,80.00,80.0,-1.00,"9,714"
 91/02/27,"41,710,898","3,416,561,741",80.50,82.50,80.50,82.0,+2.00,"7,698"
 91/03/01,"42,670,435","3,480,362,715",81.00,82.50,81.00,81.0,-1.00,"8,619"
 91/03/04,"54,644,042","4,701,634,012",86.50,86.50,84.00,86.5,+5.50,"12,712"
 91/03/05,"100,668,884","9,116,634,598",92.00,92.00,89.00,91.0,+4.50,"29,300"
 91/03/06,"100,934,288","9,362,916,241",91.50,94.50,91.00,94.5,+3.50,"29,283"
 91/03/07,"67,607,451","6,357,195,275",95.00,95.00,93.00,93.5,-1.00,"16,968"
 91/03/08,"47,491,155","4,411,541,444",93.50,94.50,91.00,91.5,-2.00,"10,324"
 91/03/11,"79,812,382","7,670,934,734",93.50,97.50,93.50,97.5,+6.00,"21,653"
 91/03/12,"45,967,610","4,352,662,244",95.50,96.50,93.50,95.0,-2.50,"11,089"
 91/03/13,"30,989,244","2,934,220,133",95.00,96.00,93.50,94.0,-1.00,"7,489"
 91/03/14,"34,761,472","3,206,232,607",92.00,93.00,91.50,93.0,-1.00,"8,143"
 91/03/15,"52,508,484","4,761,479,229",91.00,92.00,90.00,90.5,-2.50,"11,990"
 91/03/18,"21,949,405","1,988,787,917",91.50,91.50,89.00,91.5,+1.00,"5,521"
 91/03/19,"26,238,530","2,390,084,727",92.00,92.00,90.00,91.5, 0.00,"5,053"
 91/03/20,"50,573,599","4,773,287,273",92.00,96.00,91.50,96.0,+4.50,"14,513"
 91/03/21,"33,546,244","3,160,170,932",92.50,95.00,92.50,94.0,-2.00,"7,444"
 91/03/22,"32,436,060","3,090,047,271",95.50,96.00,94.50,95.0,+1.00,"8,306"
 91/03/25,"28,145,801","2,680,276,059",95.00,96.50,93.50,96.0,+1.00,"7,324"
 91/03/26,"19,333,980","1,826,068,943",95.00,95.50,94.00,94.5,-1.50,"5,554"
 91/03/27,"28,045,210","2,621,464,111",95.50,95.50,92.50,92.5,-2.00,"7,694"
 91/03/28,"37,530,926","3,520,998,997",93.50,95.00,93.00,95.0,+2.50,"5,965"
 91/03/29,"47,421,805","4,584,528,550",97.00,97.50,96.00,96.5,+1.50,"12,948"
 91/04/01,"16,545,296","1,591,433,929",96.00,97.00,95.50,95.5,-1.00,"5,790"
 91/04/02,"29,761,900","2,880,652,547",96.50,97.50,96.00,96.0,+0.50,"7,979"
 91/04/03,"28,485,091","2,700,042,791",95.00,95.50,94.50,95.0,-1.00,"8,301"
 91/04/04,"38,106,548","3,541,304,864",94.00,95.00,92.00,92.5,-2.50,"11,106"
 91/04/08,"34,787,880","3,194,926,858",92.00,92.50,91.00,91.5,-1.00,"7,827"
 91/04/09,"22,013,723","2,006,906,518",92.00,92.00,90.50,91.5, 0.00,"4,916"
 91/04/10,"43,252,905","3,900,388,328",90.50,91.00,90.00,90.5,-1.00,"13,548"
 91/04/11,"36,815,298","3,327,670,143",90.00,91.00,90.00,90.0,-0.50,"11,102"
 91/04/12,"38,855,304","3,500,463,478",89.50,92.00,88.50,92.0,+2.00,"10,065"
 91/04/15,"25,323,311","2,323,166,276",92.00,92.50,91.00,91.5,-0.50,"6,065"
 91/04/16,"18,618,817","1,717,439,770",92.00,93.00,91.50,92.5,+1.00,"5,298"
 91/04/17,"67,280,384","6,467,509,483",95.50,97.00,95.50,96.0,+3.50,"20,026"
 91/04/18,"24,309,179","2,334,984,549",97.00,97.00,95.00,95.5,-0.50,"7,839"
 91/04/19,"19,092,903","1,808,137,198",95.00,95.00,94.00,94.5,-1.00,"5,058"
 91/04/22,"18,588,447","1,739,005,907",93.50,94.50,93.00,93.0,-1.50,"4,931"
 91/04/23,"16,445,926","1,527,688,336",92.00,94.00,92.00,94.0,+1.00,"4,111"
 91/04/24,"22,365,829","2,121,118,457",94.00,95.50,94.00,95.0,+1.00,"5,287"
 91/04/25,"30,369,415","2,808,385,827",93.00,93.50,92.00,92.0,-3.00,"9,927"
 91/04/26,"29,121,758","2,654,971,041",91.00,92.00,91.00,92.0, 0.00,"8,601"
 91/04/29,"78,662,570","7,011,684,214",90.00,90.00,88.00,89.0,-3.00,"23,493"
 91/04/30,"42,535,895","3,722,316,113",88.00,88.50,87.00,87.5,-1.50,"13,387"
 91/05/02,"42,176,593","3,651,144,330",87.50,88.00,85.00,85.0,-2.50,"12,221"
 91/05/03,"33,116,412","2,777,777,057",83.00,85.00,83.00,85.0, 0.00,"11,280"
 91/05/06,"48,492,740","3,913,930,953",82.00,82.00,80.00,81.0,-4.00,"14,916"
 91/05/07,"34,773,104","2,824,447,061",80.00,82.50,80.00,82.0,+1.00,"11,624"
 91/05/08,"44,418,804","3,697,454,163",82.50,84.00,82.50,83.0,+1.00,"8,770"
 91/05/09,"42,916,233","3,684,404,050",87.50,87.50,85.00,85.0,+2.00,"9,979"
 91/05/10,"24,451,321","2,085,710,336",84.00,87.00,83.50,86.5,+1.50,"5,923"
 91/05/13,"15,584,656","1,328,153,364",85.00,86.00,85.00,85.0,-1.50,"3,510"
 91/05/14,"20,539,553","1,779,152,848",86.00,87.00,86.00,87.0,+2.00,"5,477"
 91/05/15,"44,493,073","3,993,599,757",89.00,90.50,88.50,90.0,+3.00,"12,809"
 91/05/16,"15,613,371","1,383,133,981",89.00,89.00,88.00,88.5,-1.50,"4,438"
 91/05/17,"22,671,250","2,017,460,525",89.00,89.50,88.00,89.5,+1.00,"5,554"
 91/05/20,"25,149,554","2,197,006,386",88.50,89.00,87.00,87.0,-2.50,"5,563"
 91/05/21,"20,432,233","1,772,249,254",86.50,87.50,86.00,86.5,-0.50,"5,417"
 91/05/22,"29,865,552","2,614,335,677",86.50,89.00,86.50,88.0,+1.50,"6,170"
 91/05/23,"25,098,524","2,180,940,702",87.00,87.50,86.50,87.0,-1.00,"5,269"
 91/05/24,"25,023,043","2,186,175,689",86.50,88.00,86.50,87.5,+0.50,"6,580"
 91/05/27,"10,770,942","933,354,884",87.00,87.00,86.00,86.5,-1.00,"2,756"
 91/05/28,"27,627,897","2,375,468,279",87.00,87.50,85.00,86.0,-0.50,"5,921"
 91/05/29,"25,374,808","2,146,986,510",85.00,85.50,84.00,85.5,-0.50,"4,971"
 91/05/30,"42,152,007","3,593,781,897",84.00,86.50,84.00,86.5,+1.00,"6,481"
 91/05/31,"36,761,638","3,112,517,572",85.50,86.00,84.00,85.5,-1.00,"5,736"
 91/06/03,"24,011,871","2,005,142,261",84.00,85.00,82.50,85.0,-0.50,"5,490"
 91/06/04,"50,870,601","4,153,038,178",81.50,82.50,81.00,81.5,-3.50,"15,423"
 91/06/05,"36,481,114","2,986,849,480",81.50,82.50,81.50,82.0,+0.50,"9,741"
 91/06/06,"47,949,359","3,872,391,475",81.50,81.50,80.00,80.5,-1.50,"15,619"
 91/06/07,"123,809,224","9,314,729,212",75.00,76.50,75.00,75.0,-5.50,"43,889"
 91/06/10,"54,461,997","4,091,367,024",75.00,76.00,74.00,75.0, 0.00,"14,868"
 91/06/11,"39,052,388","2,917,050,678",76.00,76.00,73.50,74.0,-1.00,"12,061"
 91/06/12,"38,981,812","2,834,185,970",73.50,74.00,71.50,72.0,-2.00,"10,890"
 91/06/13,"60,118,875","4,500,323,512",74.50,76.00,73.50,75.5,+3.50,"11,725"
 91/06/14,"19,671,377","1,480,393,381",75.00,75.50,74.50,75.5, 0.00,"5,298"
 91/06/17,"56,965,000","4,283,536,000",75.50,76.00,74.00,74.0,-1.50,"7,671"
 91/06/18,"51,345,000","3,868,651,000",76.00,76.00,75.00,75.5,+1.50,"13,415"
 91/06/19,"59,922,000","4,154,431,500",69.50,70.50,68.50,68.5,X0.00,"20,954"
 91/06/20,"39,931,793","2,687,672,651",67.00,68.50,66.00,68.5, 0.00,"8,828"
 91/06/21,"51,803,559","3,578,102,423",67.50,70.50,67.00,69.0,+0.50,"10,477"
 91/06/24,"34,297,772","2,337,976,629",68.50,69.00,67.50,68.5,-0.50,"6,815"
 91/06/25,"52,524,350","3,667,059,327",69.50,71.00,68.50,69.5,+1.00,"10,243"
 91/06/26,"45,446,802","3,076,724,432",68.50,69.00,66.50,66.5,-3.00,"11,084"
 91/06/27,"35,620,538","2,379,617,064",67.00,68.00,66.00,66.5, 0.00,"7,996"
 91/06/28,"36,542,042","2,483,780,842",67.50,68.50,67.00,68.0,+1.50,"7,613"
 91/07/01,"21,541,035","1,434,928,954",68.00,68.00,66.00,67.0,-1.00,"5,608"
 91/07/02,"23,797,245","1,560,542,234",64.00,66.50,64.00,66.0,-1.00,"6,271"
 91/07/03,"70,555,141","4,409,360,278",64.00,64.00,61.50,63.5,-2.50,"16,680"
 91/07/04,"38,889,917","2,498,624,502",64.00,65.00,63.50,64.5,+1.00,"10,135"
 91/07/05,"44,150,802","2,889,154,148",64.50,67.00,63.50,67.0,+2.50,"10,814"
