日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 99/01/04,"1,171,425","8,272,732",7.10,7.12,7.00,7.03,-0.03,310
 99/01/05,"978,967","6,688,752",7.04,7.07,6.56,6.75,-0.28,292
 99/01/06,"612,160","4,155,883",6.85,6.88,6.75,6.84,+0.09,205
 99/01/07,"1,108,501","7,428,088",6.88,6.88,6.60,6.60,-0.24,278
 99/01/08,"809,614","5,293,142",6.65,6.70,6.44,6.58,-0.02,217
 99/01/11,"603,794","3,988,004",6.63,6.67,6.41,6.61,+0.03,152
 99/01/12,"491,104","3,251,548",6.67,6.74,6.53,6.66,+0.05,175
 99/01/13,"527,231","3,513,885",6.71,6.72,6.63,6.65,-0.01,184
 99/01/14,"966,878","6,613,835",6.70,6.98,6.70,6.88,+0.23,305
 99/01/15,"1,673,722","11,703,610",6.96,7.09,6.90,7.03,+0.15,451
 99/01/18,"1,453,404","10,413,914",7.03,7.24,7.00,7.19,+0.16,440
 99/01/19,"1,744,405","12,918,288",7.25,7.55,7.25,7.53,+0.34,516
 99/01/20,"1,236,681","9,207,272",7.80,7.80,7.21,7.33,-0.20,362
 99/01/21,"995,646","7,031,491",7.22,7.35,6.92,6.95,-0.38,266
 99/01/22,"616,812","4,196,064",6.80,7.00,6.65,6.85,-0.10,175
 99/01/25,"582,714","4,062,693",6.80,7.25,6.70,7.00,+0.15,171
 99/01/26,"848,357","5,744,547",7.06,7.16,6.51,6.51,-0.49,222
 99/01/27,"958,851","6,211,581",6.76,6.76,6.20,6.30,-0.21,201
 99/01/28,"610,999","4,000,732",6.41,6.60,6.41,6.53,+0.23,137
 99/01/29,"454,980","2,893,882",6.50,6.53,6.21,6.43,-0.10,113
 99/02/01,"421,315","2,665,567",6.43,6.50,6.25,6.30,-0.13,109
 99/02/02,"626,422","3,937,274",6.30,6.40,6.10,6.10,-0.20,154
 99/02/03,"407,335","2,504,165",6.20,6.23,6.05,6.19,+0.09,121
 99/02/04,"563,724","3,422,735",6.20,6.22,6.02,6.12,-0.07,163
 99/02/05,"651,717","3,777,161",6.00,6.00,5.70,5.70,-0.42,173
 99/02/06,"549,682","2,997,565",5.70,5.82,5.31,5.35,-0.35,115
 99/02/08,"349,217","1,855,507",5.35,5.45,5.15,5.40,+0.05,110
 99/02/09,"299,843","1,681,262",5.30,5.74,5.29,5.74,+0.34,105
 99/02/10,"358,207","2,088,548",5.94,5.94,5.75,5.85,+0.11,103
 99/02/22,"386,604","2,319,486",6.03,6.10,5.90,6.02,+0.17,103
 99/02/23,"216,092","1,292,022",5.80,6.09,5.80,6.09,+0.07,71
 99/02/24,"231,725","1,393,676",6.00,6.09,5.95,6.02,-0.07,66
 99/02/25,"286,752","1,723,782",6.08,6.10,5.94,5.95,-0.07,93
 99/02/26,"187,583","1,110,847",5.95,6.00,5.89,5.90,-0.05,67
 99/03/01,"627,205","3,673,990",5.90,6.08,5.55,6.04,+0.14,164
 99/03/02,"335,668","2,007,263",6.05,6.07,5.91,5.99,-0.05,102
