日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 91/01/02,"9,258,000","58,208,850",6.20,6.65,6.20,6.35,-0.30,"1,519"
 91/01/03,"5,492,168","35,589,462",6.40,6.60,6.35,6.40,+0.05,"1,050"
 91/01/04,"4,055,186","26,475,576",6.65,6.70,6.40,6.50,+0.10,897
 91/01/07,"5,751,651","39,438,338",6.80,6.95,6.70,6.95,+0.45,"1,030"
 91/01/08,"11,204,369","80,106,273",7.30,7.30,7.00,7.30,+0.35,"1,791"
 91/01/09,"8,317,414","63,933,216",7.60,7.80,7.55,7.80,+0.50,"1,280"
 91/01/10,"12,997,363","106,566,870",8.20,8.30,7.90,8.30,+0.50,"2,213"
 91/01/11,"21,374,429","183,956,863",8.70,8.85,8.00,8.10,-0.20,"3,758"
 91/01/14,"6,047,814","46,350,339",8.10,8.10,7.55,7.55,-0.55,"1,107"
 91/01/15,"8,386,181","60,676,782",7.15,7.45,7.05,7.40,-0.15,"1,524"
 91/01/16,"5,928,601","44,666,756",7.50,7.80,7.10,7.10,-0.30,"1,268"
 91/01/17,"4,108,098","28,410,364",6.85,7.10,6.70,7.10, 0.00,833
 91/01/18,"5,868,736","42,614,753",7.40,7.45,7.00,7.00,-0.10,991
 91/01/21,"7,187,827","52,316,360",7.00,7.45,7.00,7.45,+0.45,968
 91/01/22,"10,288,157","79,109,688",7.80,7.95,7.45,7.95,+0.50,"1,643"
 91/01/23,"13,621,897","112,513,966",8.00,8.50,7.85,8.20,+0.25,"2,410"
 91/01/24,"10,486,797","84,154,844",8.25,8.40,7.70,8.15,-0.05,"1,628"
 91/01/25,"9,655,508","78,727,807",8.30,8.30,8.00,8.10,-0.05,"1,621"
 91/01/28,"11,635,378","95,702,484",8.30,8.40,8.10,8.30,+0.20,"1,855"
 91/01/29,"7,943,390","62,971,511",8.35,8.35,7.75,7.75,-0.55,"1,324"
 91/01/30,"4,691,872","35,109,305",7.30,7.75,7.30,7.40,-0.35,998
 91/01/31,"5,872,450","44,012,720",7.40,7.65,7.40,7.40, 0.00,964
 91/02/01,"5,938,195","45,689,458",7.55,7.85,7.55,7.75,+0.35,"1,048"
 91/02/04,"4,436,879","34,477,954",7.70,8.00,7.55,7.60,-0.15,917
 91/02/05,"5,033,725","37,173,702",7.30,7.60,7.30,7.50,-0.10,663
 91/02/06,"6,375,920","48,060,168",7.50,7.70,7.30,7.35,-0.15,"1,191"
 91/02/18,"4,818,000","37,023,100",7.50,7.85,7.50,7.85,+0.50,735
 91/02/19,"5,970,703","46,809,276",8.15,8.15,7.60,7.65,-0.20,"1,165"
 91/02/20,"3,804,696","28,455,158",7.70,7.75,7.20,7.25,-0.40,794
 91/02/21,"3,611,556","26,356,963",7.50,7.50,7.15,7.25, 0.00,735
 91/02/22,"2,788,683","19,672,471",7.10,7.20,7.00,7.00,-0.25,583
 91/02/25,"2,470,001","17,483,351",7.25,7.25,6.80,7.00, 0.00,598
 91/02/26,"3,174,952","22,349,071",7.10,7.25,6.80,6.80,-0.20,596
 91/02/27,"3,241,228","22,681,689",6.80,7.10,6.80,7.10,+0.30,612
 91/03/01,"2,746,988","19,185,622",7.05,7.10,6.85,6.90,-0.20,557
 91/03/04,"5,554,899","39,598,222",7.10,7.20,7.05,7.10,+0.20,676
 91/03/05,"4,623,630","33,199,857",7.40,7.45,7.10,7.10, 0.00,760
 91/03/06,"6,627,552","48,528,022",7.10,7.50,7.10,7.50,+0.40,"1,149"
 91/03/07,"6,572,229","49,623,899",7.60,7.70,7.40,7.40,-0.10,"1,191"
 91/03/08,"5,928,390","44,794,227",7.50,7.70,7.40,7.50,+0.10,"1,136"
 91/03/11,"9,574,135","75,106,759",7.55,8.00,7.55,8.00,+0.50,"1,581"
 91/03/12,"12,151,320","96,845,739",8.25,8.25,7.65,7.90,-0.10,"1,822"
 91/03/13,"7,401,404","58,102,533",7.65,8.10,7.65,7.70,-0.20,"1,266"
 91/03/14,"21,609,680","174,996,304",7.75,8.20,7.70,8.20,+0.50,"2,690"
 91/03/15,"10,776,755","86,805,884",8.25,8.25,7.70,7.70,-0.50,"1,760"
 91/03/18,"4,979,737","38,660,014",7.75,7.85,7.65,7.85,+0.15,870
 91/03/19,"5,483,093","42,034,473",7.80,7.90,7.50,7.50,-0.35,925
 91/03/20,"5,656,719","43,684,860",7.50,7.85,7.50,7.80,+0.30,991
 91/03/21,"4,856,233","37,750,056",7.60,7.90,7.60,7.75,-0.05,916
 91/03/22,"20,888,209","171,288,293",7.85,8.25,7.85,8.25,+0.50,"2,668"
 91/03/25,"26,139,129","226,232,037",8.50,8.80,8.30,8.80,+0.55,"2,952"
 91/03/26,"14,943,468","138,756,633",9.00,9.40,8.85,9.40,+0.60,"2,211"
 91/03/27,"32,583,369","312,506,584",10.05,10.05,8.85,8.90,-0.50,"5,087"
 91/03/28,"19,598,806","177,612,367",9.10,9.35,8.60,9.25,+0.35,"3,304"
 91/03/29,"11,872,510","109,267,831",9.40,9.50,9.00,9.05,-0.20,"2,050"
 91/04/01,"11,201,606","103,647,554",8.80,9.45,8.80,9.35,+0.30,"1,994"
 91/04/02,"7,875,704","78,049,739",9.65,10.00,9.50,10.00,+0.65,"1,053"
 91/04/03,"25,902,363","276,344,622",10.70,10.70,10.45,10.70,+0.70,"3,261"
 91/04/04,"38,912,614","442,170,061",11.40,11.40,11.10,11.40,+0.70,"5,280"
 91/04/08,"8,708,764","105,614,279",12.15,12.15,11.90,12.15,+0.75,"1,316"
 91/04/09,"29,194,828","343,633,386",13.00,13.00,11.30,11.30,-0.85,"4,792"
 91/04/10,"18,595,074","198,123,988",10.55,11.20,10.55,10.55,-0.75,"3,627"
 91/04/11,"13,602,714","146,699,823",10.60,11.10,10.55,10.60,+0.05,"2,809"
 91/04/12,"11,924,712","127,809,414",10.30,11.00,10.20,11.00,+0.40,"2,317"
 91/04/15,"16,281,502","184,444,102",11.30,11.65,11.10,11.15,+0.15,"2,636"
 91/04/16,"22,117,909","257,287,982",11.00,11.90,11.00,11.90,+0.75,"3,463"
 91/04/17,"24,778,325","304,195,512",12.60,12.60,11.90,11.90, 0.00,"3,949"
 91/04/18,"10,796,446","126,349,701",11.90,12.15,11.50,11.50,-0.40,"2,334"
 91/04/19,"8,433,879","97,626,923",11.50,11.75,11.50,11.50, 0.00,"1,649"
 91/04/22,"7,093,079","81,381,121",11.50,11.70,11.25,11.30,-0.20,"1,555"
 91/04/23,"6,123,685","68,626,411",11.20,11.60,11.00,11.00,-0.30,"1,380"
