日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 81/01/04,"2,920,000","80,750,900",27.90,28.00,27.00,27.20,0.00,801
 81/01/06,"3,388,000","91,146,500",27.00,27.20,26.70,27.10,-0.10,972
 81/01/07,"4,497,880","125,979,144",27.20,28.50,27.20,28.10,1.00,"1,230"
 81/01/08,"3,175,068","89,055,656",28.50,28.50,27.50,28.40,0.30,775
 81/01/09,"4,756,880","136,643,288",29.00,29.00,28.30,28.80,0.40,"1,014"
 81/01/10,"1,807,396","51,067,988",28.80,28.80,28.00,28.40,-0.40,556
 81/01/11,"4,257,251","123,638,627",28.40,29.50,28.20,29.50,1.10,785
 81/01/13,"7,167,000","219,258,300",31.50,31.50,30.00,30.50,1.00,"1,304"
 81/01/14,"3,146,320","95,165,572",30.40,30.50,30.00,30.40,-0.10,821
 81/01/15,"3,757,000","114,064,700",30.20,30.70,30.00,30.60,0.20,772
 81/01/16,"7,430,685","235,088,243",31.50,32.20,31.00,32.00,1.40,"1,517"
 81/01/17,"5,806,548","190,016,642",33.70,33.70,32.20,32.50,0.50,"1,052"
 81/01/18,"1,870,327","60,076,733",32.60,32.60,31.70,31.90,-0.60,512
 81/01/20,"3,958,000","128,154,600",32.00,32.80,32.00,32.80,0.90,981
 81/01/21,"4,867,232","158,664,876",33.00,33.00,32.30,32.30,-0.50,"1,165"
 81/01/22,"4,399,261","143,555,394",31.90,33.50,31.90,32.50,0.20,"1,177"
 81/01/23,"5,216,623","167,183,986",33.50,33.50,31.00,31.20,-1.30,"1,233"
 81/01/24,"1,746,760","55,476,828",31.50,32.20,31.30,32.20,1.00,679
 81/01/25,"1,727,100","55,332,120",32.80,32.80,31.40,31.70,-0.50,605
 81/01/27,"1,939,000","61,331,500",31.30,31.80,31.30,31.70,0.00,697
 81/01/28,"2,417,466","76,555,752",31.90,32.00,31.30,31.30,-0.40,836
 81/01/29,"1,863,207","58,060,591",31.20,31.70,30.80,31.00,-0.30,661
 81/01/30,"3,413,752","106,803,634",31.70,31.70,30.60,30.60,-0.40,807
 81/02/07,"1,378,000","41,938,800",30.40,30.60,30.20,30.20,-0.40,437
 81/02/08,"731,100","22,200,530",30.10,30.90,30.10,30.40,0.20,319
 81/02/10,"1,675,000","51,576,700",30.90,31.20,30.60,31.00,0.60,586
 81/02/11,"5,039,140","158,874,214",31.20,32.00,30.80,31.20,0.20,"1,541"
 81/02/12,"2,410,180","75,235,954",31.60,31.80,30.80,31.50,0.30,734
 81/02/13,"2,643,258","82,770,394",31.80,31.80,30.80,31.70,0.20,646
 81/02/14,"1,418,471","44,324,506",32.00,32.00,30.50,31.00,-0.70,467
 81/02/15,"1,302,889","39,865,358",30.00,31.20,30.00,31.20,0.20,358
 81/02/17,"1,157,000","34,998,600",31.00,31.00,29.80,30.00,-1.20,344
 81/02/18,"1,768,480","51,364,868",30.30,30.30,28.20,28.20,-1.80,613
 81/02/19,"1,525,480","42,604,652",28.00,28.40,27.40,28.20,0.00,536
 81/02/20,"2,317,819","67,748,540",28.70,30.00,28.70,29.90,1.70,740
 81/02/21,"2,288,938","68,786,102",30.80,30.80,29.50,30.00,0.10,716
 81/02/22,"1,950,744","59,006,876",30.30,30.50,30.00,30.50,0.50,572
 81/02/24,"2,572,000","77,528,300",30.70,30.70,29.60,29.60,-0.90,789
 81/02/25,"1,082,970","32,058,435",29.40,30.20,29.30,29.30,-0.30,463
 81/02/26,"1,022,057","29,471,424",29.00,29.30,28.50,29.00,-0.30,395
 81/02/27,"1,206,880","35,397,716",30.00,30.00,28.80,29.30,0.30,422
 81/02/28,"1,500,400","43,119,520",29.50,29.50,28.50,28.80,-0.50,568
 81/02/29,"1,476,960","43,610,580",29.00,29.80,29.00,29.80,1.00,546
 81/03/02,"2,363,000","71,279,100",29.90,30.40,29.70,30.20,0.40,797
 81/03/03,"1,097,440","32,490,704",30.20,30.20,29.40,29.40,-0.80,392
 81/03/04,"1,136,806","33,648,151",29.60,30.00,29.20,29.30,-0.10,383
 81/03/05,"1,015,282","30,097,837",30.00,30.00,29.30,29.30,0.00,386
 81/03/06,"1,783,440","52,816,640",29.30,30.00,29.10,29.90,0.60,672
 81/03/07,"733,650","21,706,885",29.50,30.00,29.30,29.40,-0.50,294
 81/03/09,"751,000","21,665,200",29.00,29.20,28.60,28.70,-0.70,309
 81/03/10,"484,730","13,942,567",28.50,29.00,28.50,28.80,0.10,221
 81/03/11,"448,578","13,009,284",29.00,29.50,28.60,29.30,0.50,199
 81/03/12,"1,237,080","36,721,780",29.50,29.80,29.50,29.80,0.50,449
 81/03/13,"1,711,449","51,256,221",29.80,30.20,29.60,30.20,0.40,661
 81/03/14,"3,945,492","122,799,517",30.50,31.90,30.50,31.00,0.80,"1,329"
 81/03/16,"6,259,000","197,392,200",31.00,32.10,30.80,32.00,1.00,"1,770"
 81/03/17,"3,410,120","104,893,008",32.00,32.00,29.80,30.10,-1.90,"1,162"
 81/03/18,"1,583,500","47,028,900",29.80,30.20,29.20,30.00,-0.10,640
 81/03/19,"1,348,120","40,026,192",29.80,30.10,29.20,29.20,-0.80,464
 81/03/20,"948,738","27,981,859",29.40,29.80,29.00,29.50,0.30,394
