日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 88/01/05,"2,497,000","111,351,900",45.10,45.50,42.40,43.70,-1.50,160
 88/01/06,"264,593","11,302,282",43.00,43.20,42.50,42.50,-1.20,74
 88/01/07,"1,273,523","54,203,211",42.00,43.00,42.00,43.00,0.50,152
 88/01/08,"1,298,000","55,880,300",42.90,43.50,42.50,43.50,0.50,193
 88/01/11,"661,487","28,549,754",43.40,43.40,43.00,43.30,-0.20,128
 88/01/12,"391,000","16,734,600",43.20,43.20,42.30,42.30,-1.00,101
 88/01/13,"1,573,358","62,904,421",42.00,42.00,39.40,41.30,-1.00,404
 88/01/14,"562,000","21,637,000",38.50,38.50,38.50,38.50,-2.80,117
 88/01/15,"2,128,515","76,414,923",35.90,35.90,35.90,35.90,-2.60,192
 88/01/16,"5,059,000","174,275,900",33.40,38.00,33.40,37.00,1.10,661
 88/01/18,"1,738,000","61,423,400",36.70,36.70,35.00,35.00,-2.00,356
 88/01/19,"790,946","27,150,557",34.30,35.40,34.00,34.70,-0.30,230
 88/01/20,"636,695","21,860,489",34.70,34.70,34.00,34.10,-0.60,149
 88/01/21,"554,000","18,907,800",34.00,34.60,34.00,34.20,0.10,279
 88/01/22,"1,366,000","47,760,700",34.10,36.00,34.00,35.60,1.40,410
 88/01/25,"884,009","31,606,818",36.00,36.40,35.00,35.20,-0.40,219
 88/01/26,"840,000","29,802,400",35.30,35.80,35.20,35.40,0.20,157
 88/01/27,"1,603,000","57,737,300",35.50,36.50,35.50,36.40,1.00,313
 88/01/28,"824,000","29,713,800",36.40,36.40,35.80,36.40,0.00,201
 88/01/29,"523,008","18,928,088",36.00,36.50,35.80,36.30,-0.10,119
 88/01/30,"653,001","23,745,536",36.00,36.80,35.90,36.80,0.50,167
 88/02/01,"1,040,000","37,368,000",36.70,36.70,35.50,35.90,-0.90,90
 88/02/02,"695,002","23,836,770",35.50,35.50,33.40,33.90,-2.00,158
 88/02/03,"742,505","24,982,732",34.00,35.10,31.60,34.70,+0.80,158
 88/02/04,"1,655,000","57,112,500",35.40,35.40,33.70,35.00,+0.30,209
 88/02/05,"714,567","24,410,140",35.00,35.00,33.00,34.10,-0.90,162
 88/02/06,"480,010","16,683,338",34.00,35.50,34.00,35.40,+1.30,141
 88/02/08,"646,000","23,190,200",35.70,36.00,35.50,36.00,+0.60,231
 88/02/09,"916,042","32,532,803",36.10,36.10,35.10,35.20,-0.80,112
 88/02/10,"1,451,291","50,392,702",34.80,35.00,34.30,35.00,-0.20,169
 88/02/20,"460,000","16,254,000",35.40,35.50,35.00,35.30,+0.30,165
 88/02/22,"559,000","19,963,600",35.60,35.90,35.50,35.80,+0.50,175
 88/02/23,"1,844,002","67,581,270",36.10,37.30,36.10,36.40,+0.60,499
 88/02/24,"720,000","25,595,200",36.30,36.30,35.00,36.00,-0.40,245
 88/02/25,"601,506","21,460,924",36.30,36.30,35.20,35.70,-0.30,226
 88/02/26,"173,179","6,095,057",35.60,35.60,35.00,35.00,-0.70,105
 88/03/01,"442,601","15,801,023",35.00,36.20,35.00,35.80,+0.80,182
 88/03/02,"2,593,088","94,001,933",36.10,37.00,35.50,36.30,+0.50,444
 88/03/03,"534,129","19,184,957",36.30,36.40,35.60,35.70,-0.60,215
 88/03/04,"786,083","28,295,420",36.00,36.10,35.60,35.90,+0.20,257
