日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 83/01/05,"6,018,000","120,545,300",20.00,20.50,19.60,20.40,0.70,"1,474"
 83/01/06,"13,623,000","291,681,400",20.60,21.80,20.50,21.80,1.40,"2,861"
 83/01/07,"12,018,504","274,768,384",22.70,23.30,22.20,23.30,1.50,"2,448"
 83/01/08,"11,201,396","249,831,367",23.80,24.00,21.70,21.90,-1.40,"2,370"
 83/01/10,"3,822,000","83,459,400",22.00,22.30,21.50,21.70,-0.20,"1,126"
 83/01/11,"4,221,000","91,487,500",21.70,22.00,21.00,21.50,-0.20,"1,065"
 83/01/12,"2,630,400","55,313,240",21.50,21.50,20.50,20.50,-1.00,730
 83/01/13,"2,671,599","52,686,839",20.70,20.70,19.10,19.10,-1.40,801
 83/01/14,"2,062,229","39,212,289",19.10,19.50,18.50,19.20,0.10,748
 83/01/15,"1,923,400","38,376,159",19.80,20.30,19.50,20.30,1.10,528
 83/01/17,"1,482,000","29,282,400",20.30,20.30,19.30,19.60,-0.70,490
 83/01/18,"1,628,729","32,088,062",19.80,20.00,19.40,19.50,-0.10,478
 83/01/19,"1,357,520","26,721,184",19.50,19.90,19.40,19.70,0.20,414
 83/01/20,"3,880,000","78,869,100",20.00,20.90,19.80,20.10,0.40,"1,110"
 83/01/21,"2,265,100","45,159,970",20.20,20.20,19.60,20.10,0.00,611
 83/01/22,"1,753,098","35,433,423",20.20,20.50,19.70,19.70,-0.40,553
 83/01/24,"1,390,000","27,569,000",20.00,20.10,19.70,20.00,0.30,435
 83/01/25,"942,019","18,669,972",20.10,20.10,19.60,19.80,-0.20,270
 83/01/26,"2,412,000","48,761,500",20.00,20.50,20.00,20.20,0.40,678
 83/01/27,"3,898,787","80,493,478",20.20,21.20,20.20,20.50,0.30,"1,054"
 83/01/28,"1,673,009","33,908,073",20.70,20.70,20.10,20.20,-0.30,535
 83/01/31,"1,471,985","29,838,199",20.30,20.50,20.00,20.00,-0.20,421
 83/02/01,"1,859,946","37,405,638",20.40,20.40,20.00,20.20,0.20,521
 83/02/02,"1,576,999","31,904,180",20.20,20.40,20.00,20.20,0.00,438
 83/02/03,"2,099,399","42,321,598",20.50,20.50,20.00,20.00,-0.20,611
 83/02/04,"1,603,954","31,513,190",20.00,20.00,19.50,19.50,-0.50,515
 83/02/05,"1,236,880","24,153,192",19.50,19.90,19.40,19.40,-0.10,368
 83/02/14,"707,000","13,484,000",19.60,19.60,18.90,18.90,-0.50,233
 83/02/15,"683,193","12,969,188",18.80,19.20,18.80,19.00,0.10,223
 83/02/16,"427,545","8,153,989",19.10,19.40,18.80,18.80,-0.20,179
 83/02/17,"607,480","11,350,579",18.80,19.00,18.60,18.70,-0.10,198
 83/02/18,"779,200","14,528,879",18.90,18.90,18.40,18.70,0.00,265
 83/02/19,"400,891","7,624,793",19.40,19.40,18.70,19.00,0.30,160
 83/02/21,"508,000","9,649,900",19.00,19.20,18.70,18.70,-0.30,182
 83/02/22,"522,440","9,687,395",18.70,18.90,18.40,18.40,-0.30,164
 83/02/23,"557,645","10,089,274",18.30,18.40,18.00,18.20,-0.20,220
 83/02/24,"735,120","13,252,948",18.20,18.30,17.50,17.80,-0.40,231
 83/02/25,"783,240","13,519,600",17.60,17.60,17.10,17.30,-0.50,271
 83/02/26,"357,070","6,196,390",17.40,17.50,17.10,17.10,-0.20,140
 83/02/28,"1,119,000","18,887,100",17.10,17.10,16.80,17.00,-0.10,270
 83/03/01,"898,700","15,560,489",17.00,17.90,17.00,17.90,0.90,250
 83/03/02,"882,000","15,793,100",18.10,18.20,17.60,17.90,0.00,280
 83/03/03,"490,720","8,684,972",17.90,17.90,17.30,17.80,-0.10,148
 83/03/04,"3,225,120","60,074,300",17.90,19.00,17.90,18.70,0.90,538
 83/03/05,"1,028,440","18,895,896",18.70,18.70,18.10,18.50,-0.20,276
 83/03/07,"916,000","16,977,400",18.90,18.90,18.20,18.50,0.00,272
 83/03/08,"608,680","10,910,475",18.00,18.30,17.70,17.90,-0.60,185
 83/03/09,"621,100","10,892,558",17.70,18.00,17.10,18.00,0.10,195
 83/03/10,"2,184,360","39,570,272",18.00,18.50,17.60,17.80,-0.20,385
 83/03/11,"3,063,360","54,965,700",18.00,18.00,17.40,17.60,-0.20,392
 83/03/12,"877,000","15,209,500",17.50,17.60,17.10,17.20,-0.40,256
 83/03/14,"788,000","13,452,800",17.30,17.30,17.00,17.20,0.00,211
 83/03/15,"799,281","13,544,748",17.50,17.50,16.70,16.90,-0.30,211
 83/03/16,"2,949,000","51,346,000",17.00,17.60,17.00,17.50,0.60,638
 83/03/17,"1,249,000","21,523,400",17.70,17.70,17.10,17.30,-0.20,342
 83/03/18,"1,240,063","21,314,971",17.40,17.40,17.00,17.00,-0.30,379
 83/03/19,"357,360","6,027,009",17.00,17.00,16.80,16.80,-0.20,174
 83/03/21,"313,000","5,289,200",16.80,17.00,16.80,16.90,0.10,128
 83/03/22,"467,276","7,873,679",16.90,17.10,16.70,17.10,0.20,178
 83/03/23,"661,188","11,356,558",17.20,17.30,17.00,17.20,0.10,254
 83/03/24,"681,200","11,698,580",17.20,17.30,17.00,17.10,-0.10,209
 83/03/25,"435,975","7,424,880",17.00,17.20,16.90,17.00,-0.10,160
 83/03/26,"589,360","10,133,912",17.30,17.40,17.00,17.10,0.10,159
 83/03/28,"587,000","10,016,100",17.10,17.20,17.00,17.10,0.00,142
 83/03/30,"338,600","5,813,980",17.20,17.30,17.10,17.20,0.10,116
 83/03/31,"428,120","7,271,527",17.20,17.20,16.80,17.00,-0.20,160
 83/04/01,"568,160","9,722,071",17.00,17.20,16.80,17.20,0.20,165
 83/04/02,"1,151,618","19,951,643",17.30,17.40,17.20,17.40,0.20,338
 83/04/06,"2,567,000","45,693,000",17.50,18.30,17.30,17.90,0.50,749
 83/04/07,"1,465,215","26,065,881",18.00,18.10,17.50,17.50,-0.40,430
 83/04/08,"1,910,160","34,028,851",17.70,18.10,17.50,18.10,0.60,436
 83/04/09,"3,645,720","67,021,116",18.40,18.50,18.20,18.50,0.40,933
 83/04/11,"1,709,000","31,515,400",18.60,18.60,18.20,18.20,-0.30,538
 83/04/12,"868,680","15,664,271",18.20,18.40,17.60,17.90,-0.30,319
 83/04/13,"802,825","14,334,720",17.90,18.00,17.70,17.70,-0.20,215
 83/04/14,"523,080","9,288,391",17.70,17.90,17.70,17.70,0.00,162
 83/04/15,"1,069,930","19,190,582",17.70,18.00,17.70,18.00,0.30,287
 83/04/16,"606,120","10,834,824",18.10,18.20,17.80,17.80,-0.20,187
 83/04/18,"1,370,000","24,701,100",17.90,18.20,17.80,18.20,0.40,409
 83/04/19,"2,146,713","39,513,462",18.00,18.60,18.00,18.30,0.10,626
 83/04/20,"2,322,560","42,978,780",18.80,18.80,18.30,18.50,0.20,509
 83/04/21,"2,749,039","51,510,409",18.70,19.00,18.50,19.00,0.50,687
 83/04/22,"3,613,999","68,942,980",19.20,19.30,18.90,19.10,0.10,807
 83/04/23,"2,853,961","55,148,063",19.20,19.40,19.10,19.30,0.20,667
 83/04/25,"6,502,000","131,602,600",19.50,20.60,19.40,20.20,0.90,"1,495"
 83/04/26,"3,983,540","79,324,191",20.40,20.50,19.50,19.70,-0.50,869
 83/04/27,"1,240,167","24,362,734",19.70,19.90,19.50,19.80,0.10,418
 83/04/28,"2,809,640","56,545,478",19.90,20.40,19.90,20.20,0.40,710
 83/04/29,"1,850,999","36,285,680",20.20,20.20,19.00,19.00,-1.20,437
 83/04/30,"1,453,941","27,629,094",18.90,19.20,18.70,19.20,0.20,377
 83/05/02,"1,181,000","22,828,100",19.30,19.50,19.10,19.20,0.00,310
 83/05/03,"5,021,700","98,849,629",19.50,19.90,19.30,19.80,0.60,"1,142"
 83/05/04,"8,234,219","169,502,569",20.20,21.10,20.20,21.10,1.30,"2,060"
 83/05/05,"10,162,757","221,993,464",22.00,22.20,21.50,21.50,0.40,"2,604"
 83/05/06,"4,165,729","88,029,777",21.50,21.50,20.90,21.00,-0.50,"1,203"
 83/05/07,"2,328,751","48,694,167",21.10,21.50,20.50,20.70,-0.30,669
 83/05/09,"1,881,000","39,363,300",20.90,21.20,20.60,20.90,0.20,523
 83/05/10,"1,597,985","32,976,689",20.90,21.00,20.40,20.40,-0.50,449
 83/05/11,"1,803,400","37,208,400",20.50,21.00,20.40,20.40,0.00,538
 83/05/12,"1,860,280","38,193,700",20.80,20.80,20.40,20.50,0.10,553
 83/05/13,"1,216,015","24,992,500",20.50,20.70,20.40,20.50,0.00,331
 83/05/14,"1,139,840","23,375,283",20.70,20.70,20.40,20.60,0.10,334
 83/05/16,"1,510,000","31,201,800",20.70,20.80,20.60,20.70,0.10,373
 83/05/17,"3,565,877","75,373,197",20.80,21.60,20.70,21.00,0.30,"1,033"
 83/05/18,"3,250,010","68,879,802",21.00,21.40,20.90,20.90,-0.10,719
 83/05/19,"1,466,314","30,547,336",21.00,21.20,20.60,20.80,-0.10,402
 83/05/20,"1,523,102","31,249,179",20.80,21.00,20.20,20.30,-0.50,362
 83/05/21,"788,727","15,945,366",20.50,20.50,20.10,20.10,-0.20,206
 83/05/23,"696,000","13,859,100",20.00,20.40,19.50,19.90,-0.20,229
 83/05/24,"1,009,760","19,839,396",19.90,20.00,19.50,19.50,-0.40,276
 83/05/25,"1,287,618","25,323,665",19.70,20.00,19.50,19.60,0.10,284
 83/05/26,"1,124,720","22,558,996",19.70,20.30,19.70,20.10,0.50,400
 83/05/27,"990,480","20,038,856",20.10,20.40,19.80,20.10,0.00,315
 83/05/28,"598,343","12,074,855",20.00,20.40,20.00,20.20,0.10,208
 83/05/30,"1,790,000","36,527,800",20.50,20.70,20.10,20.70,0.50,448
 83/05/31,"1,192,194","24,364,035",20.70,20.80,20.30,20.40,-0.30,346
 83/06/01,"2,157,720","44,785,100",20.30,21.00,20.20,20.60,0.20,500
 83/06/02,"1,890,080","39,297,015",20.80,21.00,20.70,21.00,0.40,471
 83/06/03,"6,421,288","140,328,931",21.10,22.40,21.10,22.40,1.40,"1,636"
 83/06/04,"7,450,320","170,355,640",22.70,23.20,22.60,22.70,0.30,"1,662"
 83/06/06,"5,332,000","125,843,100",23.00,24.20,22.80,24.20,1.50,"1,068"
 83/06/07,"10,428,068","250,092,913",24.50,25.00,23.40,23.80,-0.40,"1,787"
 83/06/08,"5,633,761","133,241,304",23.50,24.40,23.20,23.80,0.00,"1,110"
 83/06/09,"4,530,034","104,866,793",23.50,23.60,22.80,23.20,-0.60,876
 83/06/10,"5,297,597","127,730,710",23.20,24.80,23.20,24.80,1.60,"1,044"
 83/06/11,"10,324,588","266,497,745",25.50,26.50,25.10,25.80,1.00,"1,664"
 83/06/14,"6,853,000","175,054,700",25.80,26.00,25.00,25.00,-0.80,"1,206"
 83/06/15,"6,902,200","180,591,198",25.20,26.70,24.90,26.70,1.70,"1,365"
 83/06/16,"12,924,594","348,902,757",27.50,27.80,26.30,26.70,0.00,"1,980"
 83/06/17,"5,162,122","137,266,687",26.50,27.80,26.10,27.80,1.10,"1,072"
 83/06/20,"7,255,245","198,268,885",27.80,27.80,26.80,27.40,-0.40,"1,322"
 83/06/21,"7,500,934","211,664,019",27.10,29.00,26.80,28.20,0.80,"1,537"
 83/06/22,"3,961,866","111,729,482",28.20,28.50,27.70,28.50,0.30,980
 83/06/23,"7,959,290","220,709,920",27.70,28.30,27.10,27.30,-1.20,"1,383"
 83/06/24,"3,138,440","86,869,782",27.20,28.00,27.20,27.70,0.40,756
 83/06/25,"3,605,630","100,188,827",27.50,28.20,27.00,28.20,0.50,647
 83/06/27,"6,531,000","195,019,100",28.00,30.10,28.00,30.10,1.90,"1,072"
 83/06/28,"7,163,830","219,039,678",30.30,32.00,29.60,30.50,0.40,"1,477"
 83/06/29,"5,527,188","174,415,411",30.30,32.00,30.30,31.80,1.30,"1,270"
 83/06/30,"6,676,851","209,333,744",32.00,32.40,30.80,30.90,-0.90,"1,367"
 83/07/02,"2,157,088","67,938,259",31.00,31.90,31.00,31.50,0.60,489
 83/07/04,"4,087,000","131,750,100",31.80,32.80,31.60,32.40,0.90,797
