日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 90/01/02,"1,357,000","6,499,200",4.31,4.94,4.31,4.94,+0.32,357
 90/01/03,"1,676,476","8,474,532",4.68,5.25,4.68,5.25,+0.31,459
 90/01/04,"2,294,881","12,764,534",5.55,5.60,5.40,5.60,+0.35,459
 90/01/05,"7,161,134","41,595,285",5.70,5.95,5.60,5.95,+0.35,"1,226"
 90/01/08,"5,025,455","29,978,049",5.85,6.30,5.60,5.90,-0.05,"1,007"
 90/01/09,"3,385,450","20,500,191",6.00,6.20,5.80,6.15,+0.25,715
 90/01/10,"3,873,961","24,406,478",6.30,6.50,6.10,6.50,+0.35,895
 90/01/11,"4,113,387","27,368,737",6.50,6.90,6.50,6.60,+0.10,941
 90/01/12,"2,790,225","17,999,235",6.65,6.70,6.20,6.20,-0.40,595
 90/01/15,"2,105,900","12,748,424",6.00,6.30,5.95,6.30,+0.10,473
 90/01/16,"4,521,440","30,064,863",6.30,6.70,6.30,6.65,+0.35,976
 90/01/17,"4,149,445","27,937,163",6.70,6.85,6.50,6.85,+0.20,908
 90/01/18,"4,577,727","31,477,463",7.00,7.00,6.65,7.00,+0.15,918
 90/01/29,"4,231,000","31,095,300",7.30,7.45,7.00,7.35,+0.35,777
 90/01/30,"3,956,464","27,868,977",6.85,7.30,6.85,7.15,-0.20,786
 90/01/31,"4,099,404","30,489,468",7.10,7.65,7.10,7.40,+0.25,923
 90/02/01,"4,811,705","37,313,773",7.40,7.90,7.40,7.90,+0.50,"1,020"
 90/02/02,"1,929,963","16,249,156",8.35,8.45,8.30,8.45,+0.55,375
 90/02/05,"5,593,043","50,113,682",9.00,9.00,8.80,9.00,+0.55,"1,360"
 90/02/06,"6,182,233","56,954,201",9.60,9.60,8.40,9.05,+0.05,"1,371"
 90/02/07,"6,277,990","53,257,560",8.50,9.00,8.45,8.45,-0.60,"1,186"
 90/02/08,"5,697,400","48,274,810",8.00,9.00,7.90,9.00,+0.55,"1,062"
 90/02/09,"5,695,007","53,787,984",9.40,9.60,9.05,9.25,+0.25,"1,309"
 90/02/12,"4,406,711","42,596,926",9.20,9.85,9.20,9.80,+0.55,"1,022"
 90/02/13,"3,881,068","40,180,043",10.20,10.45,10.05,10.45,+0.65,935
